gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_043148,70,0.5107930575962643,1,0.48920694240373575,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_17623', 'mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_14605', 'mirna_Cluster_2500', 'mirna_Cluster_1819', 'mirna_Cluster_9786', 'mirna_Cluster_14610', 'mirna_Cluster_1865', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_909', 'lncrna_lncRNA_910', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_18147', 'lncrna_lncRNA_4113', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_4248', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_4114', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_4025', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000012l_1514954', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000012l_1514958', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000031l_12732822', 'methylation_CpG_ptg000017l_11495641', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000016l_11039590', 'methylation_CpG_ptg000025l_7581109', 'methylation_CpG_ptg000009l_97122', 'methylation_CpG_ptg000047l_5132540', 'methylation_CpG_ptg000009l_97309', 'methylation_CpG_ptg000018l_1144208', 'methylation_CpG_ptg000001l_5622505', 'methylation_CpG_ptg000012l_1455312', 'methylation_CpG_ptg000008l_10683280', 'methylation_CpG_ptg000016l_11039662']"
FUN_004359,70,0.2190520727107492,1,0.7809479272892508,FALSE,1,"['mirna_Cluster_15097', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_14532', 'mirna_Cluster_2500', 'mirna_Cluster_4754', 'mirna_Cluster_3226', 'mirna_Cluster_5516', 'mirna_Cluster_17245', 'mirna_Cluster_2746', 'mirna_Cluster_5517', 'mirna_Cluster_14610', 'mirna_Cluster_2372', 'mirna_Cluster_1865', 'mirna_Cluster_4036', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_872', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_4408', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_345', 'lncrna_lncRNA_344', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_36637', 'lncrna_lncRNA_37919', 'lncrna_lncRNA_1125', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_1209', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_46358', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_136', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_41154', 'lncrna_lncRNA_41155', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000149l_72899', 'methylation_CpG_ptg000008l_2511134', 'methylation_CpG_ntLink_8_34768042', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000026l_2996288', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000009l_615372', 'methylation_CpG_ntLink_1_126175', 'methylation_CpG_ptg000010l_1082115', 'methylation_CpG_ptg000020l_14623100', 'methylation_CpG_ptg000024l_10086081', 'methylation_CpG_ptg000011l_8391079', 'methylation_CpG_ptg000001l_2812970', 'methylation_CpG_ptg000026l_1051660', 'methylation_CpG_ptg000026l_8698820']"
FUN_004740,70,0.2109272252640015,1,0.7890727747359985,FALSE,1,"['mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_5517', 'mirna_Cluster_17623', 'mirna_Cluster_14610', 'mirna_Cluster_9420', 'mirna_Cluster_1865', 'mirna_Cluster_14532', 'mirna_Cluster_4754', 'mirna_Cluster_17245', 'mirna_Cluster_3301', 'mirna_Cluster_9366', 'mirna_Cluster_9512', 'mirna_Cluster_14605', 'mirna_Cluster_4036', 'lncrna_lncRNA_41543', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_41096', 'lncrna_lncRNA_41098', 'lncrna_lncRNA_41095', 'lncrna_lncRNA_41097', 'lncrna_lncRNA_41099', 'lncrna_lncRNA_7667', 'lncrna_lncRNA_3212', 'lncrna_lncRNA_3211', 'lncrna_lncRNA_51218', 'lncrna_lncRNA_37401', 'lncrna_lncRNA_37402', 'lncrna_lncRNA_37403', 'lncrna_lncRNA_37400', 'lncrna_lncRNA_3210', 'lncrna_lncRNA_51553', 'lncrna_lncRNA_26931', 'lncrna_lncRNA_43231', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_29754', 'lncrna_lncRNA_27989', 'lncrna_lncRNA_25995', 'lncrna_lncRNA_25996', 'lncrna_lncRNA_25997', 'lncrna_lncRNA_17976', 'lncrna_lncRNA_17974', 'lncrna_lncRNA_17975', 'lncrna_lncRNA_25998', 'lncrna_lncRNA_26005', 'methylation_CpG_ptg000002l_2078663', 'methylation_CpG_ptg000031l_13341849', 'methylation_CpG_ptg000002l_12232995', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000023l_14720951', 'methylation_CpG_ptg000026l_13355677', 'methylation_CpG_ptg000031l_13341813', 'methylation_CpG_ptg000001l_6006964', 'methylation_CpG_ptg000008l_3597184', 'methylation_CpG_ptg000001l_6006978', 'methylation_CpG_ptg000023l_14720958', 'methylation_CpG_ptg000001l_6006938', 'methylation_CpG_ptg000001l_18444068', 'methylation_CpG_ptg000008l_300038', 'methylation_CpG_ntLink_6_18435108', 'methylation_CpG_ptg000020l_14605532', 'methylation_CpG_ptg000031l_13341842', 'methylation_CpG_ptg000018l_15825757', 'methylation_CpG_ptg000018l_15825775', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000001l_6006980', 'methylation_CpG_ptg000008l_300040', 'methylation_CpG_ptg000001l_6006914', 'methylation_CpG_ptg000001l_6006966']"
FUN_004866,70,0.2674188882546641,1,0.7325811117453359,FALSE,1,"['mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_17245', 'mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_1951', 'mirna_Cluster_4036', 'mirna_Cluster_13647', 'mirna_Cluster_2372', 'mirna_Cluster_2500', 'mirna_Cluster_2746', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_10452', 'mirna_Cluster_3226', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_21162', 'lncrna_lncRNA_21163', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_344', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_345', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_1125', 'lncrna_lncRNA_53980', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_4408', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_15026', 'lncrna_lncRNA_1124', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_19900', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_136', 'lncrna_lncRNA_51248', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ntLink_8_20667091', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ntLink_6_15838612', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000026l_1051660', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000047l_5462764', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000026l_1271787', 'methylation_CpG_ptg000016l_5928639', 'methylation_CpG_ptg000030l_2148131', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ptg000047l_5462703', 'methylation_CpG_ptg000035l_4728047', 'methylation_CpG_ptg000033l_974013', 'methylation_CpG_ptg000026l_13355683', 'methylation_CpG_ptg000035l_6901191', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ntLink_8_20667078', 'methylation_CpG_ptg000031l_12783132', 'methylation_CpG_ntLink_1_126175', 'methylation_CpG_ptg000009l_9918086']"
FUN_003718,70,0.2726949783609285,1,0.7273050216390715,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_3226', 'mirna_Cluster_5516', 'mirna_Cluster_2500', 'mirna_Cluster_3301', 'mirna_Cluster_2372', 'mirna_Cluster_14605', 'mirna_Cluster_17623', 'mirna_Cluster_1865', 'mirna_Cluster_17245', 'mirna_Cluster_1819', 'mirna_Cluster_2746', 'mirna_Cluster_14610', 'lncrna_lncRNA_8601', 'lncrna_lncRNA_9140', 'lncrna_lncRNA_8597', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_43077', 'lncrna_lncRNA_853', 'lncrna_lncRNA_283', 'lncrna_lncRNA_854', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_18655', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_28611', 'lncrna_lncRNA_26002', 'lncrna_lncRNA_25999', 'lncrna_lncRNA_26003', 'lncrna_lncRNA_26006', 'lncrna_lncRNA_26004', 'lncrna_lncRNA_26005', 'lncrna_lncRNA_26001', 'methylation_CpG_ptg000018l_1144236', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000007l_10584333', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000047l_5327015', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000008l_17219621', 'methylation_CpG_ntLink_8_15060355', 'methylation_CpG_ptg000017l_9823285', 'methylation_CpG_ptg000019l_3148205', 'methylation_CpG_ptg000016l_960538', 'methylation_CpG_ntLink_6_10164048', 'methylation_CpG_ptg000025l_12823478', 'methylation_CpG_ptg000031l_8071980', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ntLink_8_24677906', 'methylation_CpG_ptg000025l_16175435', 'methylation_CpG_ptg000002l_10095271', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000025l_7935117', 'methylation_CpG_ptg000005l_454845', 'methylation_CpG_ptg000009l_6401672', 'methylation_CpG_ptg000009l_3146842', 'methylation_CpG_ptg000011l_11503507']"
FUN_004204,66,0.17051376001693086,1,0.8294862399830691,FALSE,1,"['mirna_Cluster_13647', 'mirna_Cluster_1951', 'mirna_Cluster_4754', 'mirna_Cluster_2372', 'mirna_Cluster_16354', 'mirna_Cluster_5517', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_4036', 'mirna_Cluster_14532', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_51062', 'lncrna_lncRNA_7474', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_37919', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_42948', 'lncrna_lncRNA_25502', 'lncrna_lncRNA_7475', 'lncrna_lncRNA_7476', 'lncrna_lncRNA_7731', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_136', 'lncrna_lncRNA_19791', 'lncrna_lncRNA_25969', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_51617', 'lncrna_lncRNA_11033', 'methylation_CpG_ntLink_8_20667078', 'methylation_CpG_ptg000021l_20855481', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000002l_12232995', 'methylation_CpG_ptg000012l_7873215', 'methylation_CpG_ptg000047l_11000539', 'methylation_CpG_ptg000023l_37510153', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000016l_5928639', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ntLink_8_33849384', 'methylation_CpG_ntLink_8_23092734', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ntLink_8_20667091', 'methylation_CpG_ntLink_6_12991738', 'methylation_CpG_ptg000027l_4494127', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000027l_4920386', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ptg000047l_6036682', 'methylation_CpG_ntLink_8_20667060', 'methylation_CpG_ptg000020l_12173390', 'methylation_CpG_ptg000015l_1306419']"
FUN_004291,70,0.4110263065070251,1,0.5889736934929749,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_3301', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_14610', 'mirna_Cluster_9786', 'mirna_Cluster_2500', 'mirna_Cluster_1865', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_283', 'lncrna_lncRNA_17974', 'lncrna_lncRNA_17975', 'lncrna_lncRNA_17976', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_9124', 'lncrna_lncRNA_9125', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_6419', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_853', 'lncrna_lncRNA_854', 'lncrna_lncRNA_46197', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_9138', 'lncrna_lncRNA_1089', 'lncrna_lncRNA_43231', 'lncrna_lncRNA_6906', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000022l_9886155', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000018l_13836905', 'methylation_CpG_ptg000020l_15080829', 'methylation_CpG_ntLink_8_26760791', 'methylation_CpG_ptg000022l_9886192', 'methylation_CpG_ptg000030l_2148139', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000012l_4659246', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000020l_14224485', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000022l_9886196', 'methylation_CpG_ptg000030l_2148131', 'methylation_CpG_ptg000012l_1455312', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000002l_2078663', 'methylation_CpG_ptg000001l_10588885', 'methylation_CpG_ptg000007l_8498572', 'methylation_CpG_ptg000021l_16107732']"
FUN_004891,70,0.4393004086706688,1,0.5606995913293312,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_1951', 'mirna_Cluster_4036', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_14532', 'mirna_Cluster_2500', 'mirna_Cluster_2372', 'mirna_Cluster_2746', 'mirna_Cluster_15097', 'mirna_Cluster_10452', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_4034', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_36614', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_25971', 'lncrna_lncRNA_21162', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_21163', 'lncrna_lncRNA_2924', 'lncrna_lncRNA_2925', 'lncrna_lncRNA_40158', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_43193', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_38307', 'lncrna_lncRNA_4115', 'lncrna_lncRNA_20477', 'lncrna_lncRNA_1826', 'lncrna_lncRNA_30623', 'lncrna_lncRNA_344', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_345', 'lncrna_lncRNA_31098', 'lncrna_lncRNA_44403', 'methylation_CpG_ntLink_6_6903941', 'methylation_CpG_ntLink_6_6903935', 'methylation_CpG_ptg000001l_823378', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000020l_1488770', 'methylation_CpG_ptg000012l_2872912', 'methylation_CpG_ptg000023l_17899382', 'methylation_CpG_ptg000015l_10194932', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000025l_16458511', 'methylation_CpG_ptg000035l_5379032', 'methylation_CpG_ptg000008l_21339376', 'methylation_CpG_ptg000015l_10194943', 'methylation_CpG_ptg000026l_10340767', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000002l_10668289', 'methylation_CpG_ptg000035l_6422253', 'methylation_CpG_ptg000047l_6036682', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000030l_2091486', 'methylation_CpG_ptg000047l_5462764', 'methylation_CpG_ptg000025l_13071884', 'methylation_CpG_ptg000002l_10668286', 'methylation_CpG_ptg000023l_15489185', 'methylation_CpG_ptg000027l_4256131']"
FUN_000189,70,0.410033355500418,1,0.589966644499582,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_2500', 'mirna_Cluster_17245', 'mirna_Cluster_2746', 'mirna_Cluster_17623', 'mirna_Cluster_14605', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_13327', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_872', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_344', 'lncrna_lncRNA_345', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_36183', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_27784', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000022l_9886152', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000018l_1144208', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ptg000018l_6367390', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000149l_72899', 'methylation_CpG_ptg000004l_14590699', 'methylation_CpG_ptg000024l_835249', 'methylation_CpG_ptg000002l_8742176']"
FUN_000398,70,0.6729069275341439,1,0.32709307246585606,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_15097', 'mirna_Cluster_17623', 'mirna_Cluster_1819', 'mirna_Cluster_14605', 'mirna_Cluster_3301', 'mirna_Cluster_3109', 'mirna_Cluster_2500', 'mirna_Cluster_9420', 'mirna_Cluster_1865', 'mirna_Cluster_14610', 'lncrna_lncRNA_909', 'lncrna_lncRNA_910', 'lncrna_lncRNA_30058', 'lncrna_lncRNA_48784', 'lncrna_lncRNA_18399', 'lncrna_lncRNA_18181', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_33354', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_4249', 'lncrna_lncRNA_4022', 'lncrna_lncRNA_4023', 'lncrna_lncRNA_4021', 'lncrna_lncRNA_4020', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_4019', 'lncrna_lncRNA_4025', 'lncrna_lncRNA_42568', 'lncrna_lncRNA_283', 'lncrna_lncRNA_4250', 'lncrna_lncRNA_42955', 'lncrna_lncRNA_41396', 'lncrna_lncRNA_8596', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000012l_1514954', 'methylation_CpG_ptg000007l_10145481', 'methylation_CpG_ptg000019l_4953321', 'methylation_CpG_ptg000012l_1514958', 'methylation_CpG_ptg000012l_1455312', 'methylation_CpG_ptg000047l_10028722', 'methylation_CpG_ptg000008l_19740590', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ntLink_8_36468861', 'methylation_CpG_ptg000020l_14622819', 'methylation_CpG_ptg000018l_15825775', 'methylation_CpG_ptg000022l_4614803', 'methylation_CpG_ptg000021l_11265016', 'methylation_CpG_ptg000047l_5132540', 'methylation_CpG_ptg000001l_10588889', 'methylation_CpG_ntLink_8_34514389', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000031l_796928', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000024l_4693092', 'methylation_CpG_ptg000018l_3153108', 'methylation_CpG_ptg000011l_6034383']"
FUN_001108,57,0.15411072625843136,1,0.8458892737415686,FALSE,1,"['mirna_Cluster_4754', 'mirna_Cluster_3301', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_14853', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_9386', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_37919', 'lncrna_lncRNA_1209', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_2971', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_19774', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_25502', 'lncrna_lncRNA_25224', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_136', 'lncrna_lncRNA_13466', 'lncrna_lncRNA_19775', 'lncrna_lncRNA_25969', 'lncrna_lncRNA_17976', 'lncrna_lncRNA_17974', 'lncrna_lncRNA_17975', 'lncrna_lncRNA_7731', 'methylation_CpG_ptg000001l_18642098', 'methylation_CpG_ptg000027l_11027214', 'methylation_CpG_ptg000025l_17311441', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000008l_25777331', 'methylation_CpG_ptg000027l_4494137', 'methylation_CpG_ptg000027l_12002017', 'methylation_CpG_ptg000026l_13355677', 'methylation_CpG_ptg000018l_13797401', 'methylation_CpG_ptg000023l_34848469', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000022l_7147741', 'methylation_CpG_ptg000024l_1677580', 'methylation_CpG_ptg000030l_714871', 'methylation_CpG_ntLink_8_20667078', 'methylation_CpG_ptg000020l_12251164', 'methylation_CpG_ptg000001l_18642150', 'methylation_CpG_ptg000021l_20855481', 'methylation_CpG_ptg000008l_10260426', 'methylation_CpG_ptg000024l_1677658', 'methylation_CpG_ptg000026l_10274148', 'methylation_CpG_ptg000001l_4757853', 'methylation_CpG_ntLink_8_35388830', 'methylation_CpG_ptg000049l_1562081']"
