"","POC-52-TP1","POR-245-TP3","POC-255-TP3","POR-69-TP4","POC-53-TP1","POC-222-TP1","ACR-145-TP4","POC-255-TP1","ACR-265-TP3","POC-42-TP3","ACR-229-TP1","ACR-186-TP3","POR-245-TP4","POR-216-TP1","POR-245-TP2","POC-219-TP3","POC-219-TP4","POC-57-TP1","POR-69-TP2","POR-216-TP4","POR-83-TP3","POC-222-TP4","POR-260-TP4","ACR-225-TP1","POC-40-TP4","POR-72-TP1","POC-57-TP3","POC-42-TP4","ACR-244-TP1","ACR-186-TP1","POC-57-TP4","POR-72-TP3","POR-260-TP3","POR-73-TP2","POR-260-TP2","ACR-173-TP1","POR-73-TP1","POR-83-TP4","POR-262-TP2","POC-53-TP4","POC-52-TP4","ACR-173-TP4","ACR-139-TP1","POR-262-TP4","POR-73-TP4","ACR-225-TP3","POR-260-TP1","POC-259-TP1","POR-236-TP1","POR-74-TP2","ACR-237-TP4","POR-74-TP1","POC-42-TP1","POR-83-TP1","POR-69-TP3","ACR-139-TP3","ACR-265-TP1","POC-40-TP3","ACR-237-TP1","POC-259-TP3","POR-236-TP2","POC-40-TP1","POR-72-TP2","POR-72-TP4","POR-216-TP3","ACR-145-TP1","POC-259-TP4","ACR-229-TP3","ACR-244-TP3","POC-201-TP1","POR-69-TP1","POC-222-TP3","ACR-186-TP4","ACR-139-TP4","POR-73-TP3","ACR-173-TP3","ACR-225-TP4","ACR-150-TP4","POR-74-TP3","ACR-237-TP3","ACR-145-TP3","POR-74-TP4","POR-245-TP1","ACR-150-TP3","POR-262-TP3","POC-53-TP3","ACR-244-TP4","POC-255-TP4","POR-262-TP1","POC-219-TP1","POC-201-TP3","POR-216-TP2","POC-52-TP3","ACR-150-TP1","ACR-229-TP4","POR-83-TP2"
"Ribose-5-P",51398.2056663303,8429.78970324854,52131.7177287049,7936.2679737021,2707.12000913805,36748.962504485,5438.22154772713,32245.3092218228,5631.0617065063,75592.9744063584,263.657891263173,2133.6350896079,8977.66115334587,5471.03753437908,24576.3840283437,37007.1565784437,48920.3717724869,58682.9168173019,8723.30384570463,10733.3765144769,18477.0154445413,34086.8296256481,16980.5924201768,3419.57889707403,36717.4446281267,28904.867456321,42967.5136079624,52988.341626942,5427.96345599813,1083.35934957453,2285.52745012913,40462.5067190917,10645.7404649281,4653.3066182074,10681.2845325098,3961.56200607065,15092.8948019802,3430.9458209503,15733.4366200828,46756.0368691811,28905.8515885991,1188.98050922408,7290.84747626957,68761.0745831378,1238.52882173722,NA,15270.5212301444,13516.5322328508,6293.00161477777,8070.44420995402,97.6797602389388,11548.7116423986,30602.4729158273,13159.6413272069,6940.67591875516,1374.90256305014,5309.33368986909,35967.4262301841,4664.08172648695,24573.432274337,10388.3510920678,24141.1506535804,61666.0979987801,30983.0094841895,1220.46622139732,8983.4772384155,61399.2399632996,2489.90624407915,8160.51505791259,32096.5735544813,835.554560038003,37791.479349397,763.8951779877,NA,19628.1255822374,2549.85667578043,47.7499689521942,1215.17644257486,8385.24125614572,2430.00940373798,3230.60039978272,7520.95066699482,15965.9085286916,669.424344444367,13671.5609495693,71960.8619436981,192.581549273904,54900.8828302449,11604.2750458115,35168.2007715999,57160.6733925992,1082.19114922856,16016.8971845864,NA,188.777992214098,458.354493752401
"Ribulose 5-Phosphate",29647.1843482903,7907.59683910752,42419.4543191741,6777.64074687304,NA,26058.3414487257,4205.30894095235,21476.1249163579,4222.05079634673,44035.3813069874,NA,3892.59604576309,7416.50990872504,2797.00369163456,20286.0428856195,22874.0135261889,33346.4150922949,68475.9850235752,5713.60373345305,7915.65022545345,14720.7776563948,21877.0946452796,11889.4996976452,9186.76042064671,31423.4426914397,22286.3649255153,31314.693528982,38505.0098195737,10084.8869409465,1358.85524252821,380.711602012598,31308.1934579526,10345.2533666174,2157.64581749466,5757.12975488463,11921.7683341675,12631.7067062851,2703.03457118693,12798.2990990532,52812.1146327594,18247.2189505822,2010.92514926714,11317.8646649898,53442.3587029332,1669.44841670995,152.542122897163,12976.5754956413,6400.63567152131,3534.8675116289,7808.41289470818,NA,9397.14473102116,16639.1230787278,13851.1322989789,5400.44621390618,1524.66331451815,10762.3129958187,27189.8391546733,11518.417855219,21191.5845944063,9243.2654025397,16729.1217155106,53449.8384031223,23166.4437720899,1488.85590921459,17510.7736432145,67370.0946992455,10024.9870768442,10237.772132228,19016.9689110758,NA,33653.5765199586,3675.1566063639,326.607536423168,17873.9857661545,6023.0149962044,NA,4802.58882258508,9304.96247932745,11172.7561588781,5982.36848376091,6344.72862396662,13726.687147617,2732.52918569735,12921.0726001173,68419.1655350178,NA,44768.6085247827,10026.3476008967,32583.5060913519,40388.7899230525,428.662591393042,18280.6107911387,3382.72385277326,866.909753369688,NA
"Thymidine",10144.5031028927,837.499201290251,15508.8398159478,3258.68092287897,4946.1979245608,6097.09261064004,572775.985476605,5286.35146636545,911663.298280281,27035.4612675302,46603.3888170945,444639.37911949,1628.55486447234,78883.0690793994,7271.86918517287,12439.7300578957,7942.78457686317,9894.22732717591,5257.3864941668,29476.442464137,2253.45058765364,50732.5375218305,2565.97610334679,179064.284835272,4920.9030951094,878.070042814455,26335.2404022754,10151.7393313113,101757.335837391,366615.183208833,7923.43418395776,3395.05337291262,3334.48490800248,2765.18945093285,3076.12285988622,497960.049502063,8320.98142888575,3522.37923774975,3466.19980897005,6421.82185696245,22222.4006945426,554529.268523815,534521.458609592,11597.1311528249,14936.108049509,1814949.33892532,1966.52562372111,88214.6959049955,2662.44809243053,6443.49576803349,416822.930776577,10684.7246905346,26067.5825437275,2153.06431273069,5815.36065858985,630487.413202558,173985.82506265,18917.9394500555,511598.95587862,18210.718298205,1072.44232533642,10866.4258947795,31683.7657723494,955.94878210014,133766.953914368,83422.8830055395,9719.54696912075,661683.174994017,226363.714277172,7667.73676478761,2969.3578125481,21664.1292386869,75348.9863643091,886231.054174942,2545.6031217815,1244427.27666616,263117.421401044,326717.898112913,1305.34306510074,686019.163354795,1296091.23909418,3304.88922191982,3547.80211721067,607414.665691659,5221.38471711274,9336.23799947116,60784.81269567,24168.8355360477,4016.03872986936,9575.36454975857,29551.2778126862,85146.6037338286,36295.3850657797,364708.343042396,268451.296145711,3759.14034240609
"Pseudouridine",2599.76452533309,293.917972170851,10271.3865786687,1084.29330644567,10274.5181835824,1241.22800505369,8586.82291974322,2100.07960941778,20830.5875331258,1171.70712946428,202.455562095771,10227.5543444776,451.416577261945,156.920960264484,960.084298706543,1262.78203705018,399.176371741705,6396.64521245072,951.914648298007,4966.63741925672,701.493237094867,1378.40135709052,838.831155421765,1353.61255529432,380.450391297635,620.921616110278,1816.16086445265,579.960077251058,2528.68094101381,11468.9047047482,4633.6132582769,756.748413070855,1799.82315210585,535.887638811713,1627.38199971279,1365.15855506157,707.031174129244,2454.77102780362,977.973245289603,1845.63390005339,1174.35482841021,3242.79086104482,1261.21981523023,2632.62753887397,6099.70412286121,13219.3573755973,706.754630947626,1147.03113835977,275.796950696132,765.959331975596,3451.64362569122,3829.32507640015,319.334909111617,487.231572452278,1060.63156459534,16034.3696488738,3257.08131860005,650.635199268192,1796.39945628582,974.499283884697,214.011839196629,509.403086942587,2012.03410897341,618.179722003998,14257.0681252625,2605.74107123764,801.741963414813,4244.32918149558,2434.16173698147,964.483002301774,983.694350402284,2642.20981368164,4209.66923329557,23390.7377318479,463.859731975848,5942.55542325581,1003.05887056037,2552.36853599489,619.297934220416,3320.3300644796,19262.2278479321,988.931644078177,912.539051492338,4188.38049957012,1381.89379358353,2847.46109695532,1368.94754131436,1557.81587906355,1763.88021827246,939.582433119946,3192.393938906,1677.08784853244,1475.20048067149,4050.79733894966,3246.00570053179,438.550248891145
"Biotin",36100.7226599048,10587.5804956883,58127.9324967231,116285.663019763,78595.3829677397,26078.0823895967,65813.4271394253,25048.6293693203,86913.0212785376,37365.1181357857,86794.3827883555,115276.483386803,3967.3730573728,6554.99034451144,101483.951929726,37386.053825152,32671.6450169729,61517.0653473235,100550.605785048,14432.6356277419,10661.4928020816,46048.387357137,108507.260598176,67300.5549988657,32414.6835514156,67493.3661870341,53758.8049617474,56239.8491326213,93984.4119015521,138773.46432335,77606.4321480517,90243.7468395205,96263.9977520278,31203.0588582335,104272.041620583,71264.8934502787,34931.6289168044,11871.4170434669,31962.44521143,50497.721019775,40846.6139549442,45691.0701565086,78375.1140722047,117421.983687267,13024.6931820136,117019.558888506,95011.19908134,42128.5037474583,4309.65447547198,9766.46784917492,115567.750623599,20352.5621638797,45699.58624276,43818.4477502736,98496.7393537662,119624.552857605,75389.4499875535,26809.8188867504,91726.4421290982,32023.3118900943,7808.7157508923,23765.264282777,75126.5133413039,86497.3168924134,23043.9281648931,80919.589261961,36254.7273351245,61099.1647566218,57043.5415942744,29273.9937183308,123664.887150538,32219.772083075,89237.9613126761,156411.396170406,9261.24141107931,52896.5456350475,94511.18347364,90887.5702499013,3274.08798759508,86633.5223882653,96207.1033594557,9102.20305783404,106204.427071223,73375.7209153639,25908.798920368,43284.7779494685,100601.989804433,42593.356691568,18291.6452534119,59455.5886686839,74361.543691751,10265.9307826946,53355.0072938282,110428.586730194,75725.8255608022,35157.4999756096
"Palmitic Acid",1422.14384670591,791.960376558526,1317.4109249659,861.107420571685,290.488692312568,1263.02205345866,2666.42058275151,846.568206354245,4379.55806553268,636.049546817985,NA,1165.10464951248,1703.72121684093,577.396165700602,1209.22463146364,747.69740720572,916.288035903773,436.303325153737,1018.23844812046,2917.26743046776,2859.55845368734,1660.17356671392,2474.19598274836,1262.13427516551,808.795858626876,2994.60030745585,1590.88228520192,585.961902776319,1643.87822559534,2084.55760195696,218.9087526067,4086.5932986842,1628.41426419136,1680.80154194521,2751.87294186599,837.350756635362,2484.28291493233,1823.13955168684,2128.74929248794,550.014437700155,660.624213666986,1266.45192710593,1068.3306213885,5470.75251349743,922.372737694553,2936.79484607039,1329.36867091015,601.690828877546,2606.03966690048,1413.70200611766,162.792474887275,3079.64204703205,463.354210687856,1383.33351058054,2346.20524974292,2049.88983190673,1986.68291549485,974.456627485644,783.167407709736,2704.97474501906,1819.15166369001,2203.70217992171,3110.19486933246,1813.37320812649,964.888542067608,1249.16334217585,1377.56855853457,1397.0848882412,2104.30391430002,1142.18515772847,168.175898481919,1038.22707188322,984.368757884865,1038.11840101214,1806.43642593313,1345.37840228026,175.247054626527,674.410916589916,797.736070934936,1401.91255013073,2612.50871377745,1678.6812774879,1318.16125264244,1377.09162698188,1956.48042592489,1328.1508704927,243.257366170081,1997.79077468121,1667.47290194174,1446.18827013782,911.170056430478,521.081573144422,544.728573158982,2575.23198560737,222.757152731209,3258.81882637502
"G6P",1347.61923856193,3443.70523820703,4454.11107167785,3712.01549238684,5239.48457081831,2585.0885963313,578.941350233652,1031.82706819696,779.206956039162,1995.74774925591,7779.64184198835,1251.58296408616,2531.04700094279,1497.07794577205,3875.75635100432,4215.42611094574,2258.65909839382,1979.91944229437,1654.95268905254,2760.36744045862,9756.4885900712,2857.18593887065,5859.74876510445,2941.44679660876,2203.48690343675,23010.3454074033,1952.77872638559,2790.38147246832,5389.0734017804,490.288668119916,5891.14671968624,41299.5881961014,1595.75970078224,16151.6810739356,4687.88731309685,6139.50820658673,3213.12372653279,615.735892036662,2921.11986808003,1823.69544615962,1127.78243055149,602.102001446825,4470.9805778927,9079.05681583205,404.107262126226,NA,4549.72471484993,843.473682583205,1147.84871261563,3148.52649328692,10476.1373801263,2068.59611038149,977.537758600422,2669.47815224112,1634.35439057811,624.509595667819,2242.9014078613,2134.83061068598,3175.59843658821,2067.41904685233,6084.48884730322,740.581333877178,2455.4981118785,4959.97640332981,504.46641157576,3117.46819250185,2293.51254038759,3316.87051534039,2721.29451733777,1644.52603735402,5218.22499172308,1883.88196936839,748.18189359789,NA,12755.2439942986,3109.00526387223,3805.84029056238,771.208773311628,2376.15011925132,2927.26522057567,1809.49273443496,2316.24805777616,3447.88683654954,745.155498020786,3348.43321550028,4576.99870969648,7172.88785510287,3576.66763067291,1473.47662464841,2320.24273899068,5469.54417769673,197.94287098948,952.393568062461,1200.99698281678,691.636792543516,8258.95492578208
"G1P/F1P/F6P",433.332145355519,10358.6177093524,6703.45807407764,8989.11242349188,377.000170250017,5286.39482416944,1403.97580387019,132.823539478654,3668.32902678767,6493.05105515946,527.365462719427,2958.58379006374,5129.37346000338,1404.69081158074,11293.2265007328,10780.6768124225,5478.70309172561,518.185089361159,2793.10907319444,7372.16715644038,8204.51413797631,8352.55908300767,8391.3494547635,7574.28856219119,5206.03552927551,10400.2464138554,5632.44162195617,217.078642463773,14918.1430984594,662.770829058146,359.225885397845,14388.1448965868,5803.2424793836,2400.23550563167,4372.40819419216,20725.9958675857,7449.07535409611,4188.82286798361,8987.33179216567,5809.14428403511,264.996594172475,2146.79957635491,357.474966791456,22238.2373164103,1476.56610110675,NA,13108.6195757275,196.313445876011,1769.10102548011,4131.8462946364,768.654794546436,6617.34767894927,212.562110525752,5855.99775115339,4059.20490243945,1782.89300378062,6441.50174546857,5535.11413075285,370.136618518289,4468.88730474389,4266.19754375842,476.843625565862,1818.86719211885,11301.8902229355,2568.00852813066,NA,2963.02302290593,12491.4195530226,7659.0909704446,NA,150.465060157961,3313.22989845703,3101.15660039243,518.718798799339,7817.88804762144,6947.35271176677,334.812370489895,NA,8377.59099542827,9567.34665626456,4929.19943669031,5515.53584237508,1432.49652932522,3640.0340187711,10049.3365616405,13133.9786485474,468.827124315533,8271.10029918756,2551.2310671305,5920.8905546869,12148.486764295,550.688772973154,2386.60670832122,7317.01491935597,NA,2771.0187919207
"Linoleic Acid",1166.54069279626,874.252411939074,1084.41213587,697.54938715655,261.224701874331,1473.72954092289,2031.26397109514,599.105974976308,5792.45200453984,802.11622581003,39.9634759831336,567.248218721736,1071.40332843449,573.741827088596,1230.5632376666,589.615221326891,670.940465632079,533.717130984531,1199.437163492,2097.01893512436,1199.471012765,1513.23349453338,1909.53387185513,1102.84803331435,704.847775347385,2413.09505291465,1124.05558788932,535.019383579183,1125.41586646229,988.298723051099,214.166537900076,2626.52520530398,1479.68465993328,1585.99195910477,2502.49947773733,592.562475438146,2313.78667626607,1795.46134874072,1948.17245118815,449.140675851417,791.649705542775,888.189761766126,698.337411741868,1890.04104398218,1212.04609988164,3397.63814871095,869.956773613919,1683.67367707567,1511.65619413748,1280.2842235553,55.2307555352924,1367.29076983055,628.533766122575,967.853316125814,1522.79234075465,2589.41431767467,1252.26707983035,783.999470605127,479.038354678668,1429.3027219612,1500.78176146972,1356.31526720914,2433.09703224495,1267.15795672631,1650.66352752121,917.879603881171,1129.52915075027,740.591050370872,888.482138127076,851.634009388962,118.021361966427,970.848075601304,675.623175806954,2260.34003867097,1018.77490088136,1243.26918414572,231.779353371725,454.706394383768,1238.54071513844,370.38392285398,2334.96433511838,1502.95396668884,1078.87927862363,490.21928764212,1401.78687482433,936.45510686029,296.690074752094,1344.03368071639,1755.03428555517,1292.8671861252,828.421006928757,701.701708014079,706.289878408354,623.133915918058,468.483493224454,2006.01153814479
"Xanthosine",10128.7704488095,2251.54521138247,17711.8858065214,9959.45314549761,2031.72293201617,5727.60078696572,13254.6693321329,5699.20758916382,19374.5622661954,5850.49602369907,NA,14419.4539692517,818.570615826922,1539.93958490556,8393.59422823557,5719.03403484139,3115.81560475988,13274.6271574606,10633.8720826227,2702.88225408678,1675.5586185552,9159.65691375781,10046.2365314633,17734.2469683628,3304.88577251201,6302.84057458587,8508.62763923231,5467.29203917158,15093.1447886957,26413.1395763138,12371.381590115,10301.3731609409,8609.13738363646,1912.47325714824,10726.2032408458,15278.0455448875,1601.29406302744,1423.68146567349,2690.50536051292,5493.1398185905,8099.46177888685,5475.10846956984,15681.7207718508,10220.2419650183,1844.44152557411,19031.3814568257,11028.4779757392,9348.11693709434,1342.15061603002,1401.2648026024,4348.45127499645,4914.95441392207,9690.08833128656,4542.80769661371,7512.743934388,20615.1669571859,9772.3257433527,6078.65470625393,17382.4495150677,5031.79132382359,1112.41270356548,5432.64658013479,20912.1585885604,6793.37516281712,2577.33329309958,20664.2072393073,5693.64764262965,7230.31782054918,5771.79373458454,8459.0177830421,1543.29858740091,7150.32880109901,16010.1137324173,25197.1744993495,838.945226004887,5626.51203723172,14370.5966001442,20954.6203989605,776.674360728918,17203.8525979654,17906.2276954191,1581.13869574616,13619.13647938,16660.8208147697,3496.85396034961,7608.63124669161,20163.803478846,7026.36466178693,3170.87226964851,12452.9807336773,14797.649749038,1359.55154498682,11528.8849248521,21756.2991518744,12322.3224674307,3847.05049089847
"Sedoheptulose 7-Phosphate",934.586407804029,2202.7808304049,1480.756377927,186.140993598147,3189.22923553593,590.146012065004,4836.71235796801,498.38063846756,9758.32794659589,1128.13710089115,3842.05791945525,434.14346853474,10652.3459482485,217.320492326437,17501.9586621219,1037.54327397573,13741.9428969157,1094.45071933601,554.573527351825,17573.9633481097,23264.6723644352,804.379591094852,21487.8780057063,1159.07811476364,649.43941803497,23154.2783645476,23325.6714863355,910.502315077969,1590.39662003139,NA,2071.3064163779,38905.2099781181,598.588685789323,5991.24065212957,12274.3542657188,1818.53994379343,19497.8530392756,4758.5973587168,17386.4993413095,694.96358358422,533.396722594048,NA,1100.38517247586,28320.6018792955,1344.79604723781,NA,936.140590587942,449.392479408486,NA,12278.4531139497,3065.77070789171,625.369516953187,965.542508086825,664.790100965949,14691.9886653264,3055.72147532874,2833.79118950502,809.757524318481,1246.54784621395,18959.5228167845,12822.5265121902,547.152344726735,1403.76194764486,31289.9891195506,2386.32663134512,1095.92095361336,1127.29933447694,1157.89239846867,25289.8110355854,672.829917257737,1541.89306183556,877.69548858743,385.311802767049,NA,30737.9455342477,7114.05587993093,1692.18835949199,321.299351496813,2344.62494415871,3393.27963978625,23441.4400039217,564.927876024792,936.639365374529,324.464484029048,532.626384462754,1643.55440782812,3305.67050211356,5075.02595614571,494.037253254341,1020.18062904827,1172.84862979573,2692.75748400181,506.608286973509,2047.31385402656,227.509607006518,4892.29074740797
