"","ACR-139-TP1","ACR-139-TP2","ACR-139-TP3","ACR-139-TP4","ACR-145-TP1","ACR-145-TP2","ACR-145-TP3","ACR-145-TP4","ACR-150-TP1","ACR-150-TP2","ACR-150-TP3","ACR-150-TP4","ACR-173-TP1","ACR-173-TP2","ACR-173-TP3","ACR-173-TP4","ACR-186-TP1","ACR-186-TP2","ACR-186-TP3","ACR-186-TP4","ACR-225-TP1","ACR-225-TP2","ACR-225-TP3","ACR-225-TP4","ACR-229-TP1","ACR-229-TP2","ACR-229-TP3","ACR-229-TP4","ACR-237-TP1","ACR-237-TP2","ACR-237-TP3","ACR-237-TP4","ACR-244-TP1","ACR-244-TP2","ACR-244-TP3","ACR-244-TP4","ACR-265-TP1","ACR-265-TP2","ACR-265-TP3","ACR-265-TP4"
"CpG_ptg000023l_15451819",67.647059,83.333333,55.263158,65.517241,44.444444,42.307692,51.612903,46.875,75.471698,88.461538,86.111111,70,50,70.588235,53.333333,53.333333,47.826087,74.193548,64.705882,70,48,63.157895,22.222222,72.413793,75,43.75,56.521739,56,73.170732,80.645161,85.294118,85.714286,93.478261,87.5,85,81.632653,57.142857,35.714286,35.483871,76.190476
"CpG_ptg000023l_15451833",66.666667,83.333333,50,68.965517,31.034483,42.307692,65.517241,43.75,80,75,86.111111,68.75,39.130435,70.588235,54.285714,57.142857,68,79.411765,50,63.157895,50,70,38.095238,80,80.769231,66.666667,77.272727,76.923077,71.428571,75,83.783784,88.571429,92.857143,94.285714,95,95.454545,55,60,62.068966,61.904762
"CpG_ptg000023l_15451835",61.111111,86.956522,42.424242,77.777778,35.714286,46.153846,62.068966,43.75,74,62.5,86.111111,63.333333,43.478261,70.588235,51.428571,57.142857,56,77.142857,55.555556,70,54.166667,68.421053,40,76.666667,73.076923,66.666667,69.565217,59.259259,74.418605,60.714286,69.444444,80,88.095238,91.176471,90,90.697674,60,56.666667,55.172414,60
"CpG_ptg000023l_15451884",60,50,24.137931,52.173913,31.818182,22.222222,28.125,25,43.75,68.181818,52.380952,52,50,50,35.294118,72.727273,12.5,25,30,27.777778,58.823529,42.105263,41.176471,56.521739,55.555556,41.666667,47.368421,35,55.555556,59.375,69.230769,56.521739,61.538462,42.857143,63.636364,55.882353,22.222222,22.727273,33.333333,53.333333
"CpG_ptg000023l_16309124",4.347826,53.846154,37.5,35,35,23.809524,25,22.222222,15,18.181818,21.428571,31.25,53.846154,42.857143,29.166667,33.333333,3.846154,5.263158,18.75,22.222222,27.272727,17.391304,18.75,21.428571,35.294118,33.333333,40,18.181818,25,28.571429,23.076923,18.75,26.666667,43.75,40,20,8.333333,45.454545,26.086957,12.5
"CpG_ptg000023l_16309132",75,73.333333,68.75,85.714286,71.428571,65,64.705882,73.684211,40,45.454545,33.333333,50,66.666667,84.615385,65.384615,65,36,20,73.333333,61.111111,27.272727,69.565217,58.823529,64.285714,83.333333,53.333333,80,41.666667,30.769231,38.461538,25,62.5,73.333333,66.666667,42.857143,73.333333,66.666667,90,76.190476,76.470588
"CpG_ptg000023l_16309134",79.166667,73.333333,62.5,85.714286,66.666667,63.157895,64.705882,60,43.478261,50,30.769231,43.75,18.181818,38.461538,38.461538,33.333333,36,22.222222,66.666667,61.111111,30,73.913043,64.705882,64.285714,83.333333,53.333333,75,41.666667,50,46.153846,23.076923,73.333333,73.333333,66.666667,46.153846,78.571429,66.666667,72.727273,55,76.470588
"CpG_ptg000023l_16429535",38.709677,42.857143,28,34.782609,29.166667,8.695652,25,16.666667,57.142857,72,45.454545,55.555556,33.333333,36.842105,30.434783,35,50,17.241379,42.105263,46.153846,22.641509,43.478261,55,57.142857,29.166667,40,37.037037,55,55,76.470588,60,90,47.619048,80.952381,63.636364,42.857143,8.333333,17.647059,34.615385,22.222222
"CpG_ptg000023l_16429552",40.625,41.37931,33.333333,14.285714,25,15.789474,5.555556,20,50,66.666667,50,62.5,7.692308,28.571429,19.047619,17.647059,23.076923,20.689655,42.857143,33.333333,20,45.454545,35,58.823529,54.166667,37.037037,38.461538,42.857143,55,77.777778,60,80,42.857143,78.26087,53.846154,44,13.043478,26.666667,21.73913,6.666667
"CpG_ptg000023l_16429599",11.764706,43.333333,26.086957,37.037037,19.047619,21.052632,11.111111,14.705882,40,47.619048,47.368421,50,20,36.842105,16.666667,10,25,23.529412,5.555556,21.73913,12.149533,20.833333,31.25,13.636364,40.740741,24,29.166667,48.148148,68.75,46.666667,36,64.705882,17.241379,48.148148,36.842105,41.935484,9.090909,16.666667,33.333333,17.647059
"CpG_ptg000023l_16461582",100,72.222222,75,75,82.608696,63.157895,75,61.111111,40,62.962963,58.333333,25.925926,50,53.333333,44.827586,60,33.333333,55.263158,30,60,14.503817,44.827586,30.434783,44,52.941176,69.565217,72.727273,59.259259,48.484848,58.823529,59.183673,48.275862,86.842105,90.625,84.615385,70.588235,60.869565,77.272727,60,60
"CpG_ptg000023l_16717912",84.210526,90,62.5,76,40,66.666667,31.25,43.75,51.612903,78.947368,72.222222,61.538462,46.666667,50,30,15.384615,30.769231,56.666667,40,52.941176,15.384615,50,38.095238,45.454545,52.941176,76.470588,66.666667,58.823529,55.172414,88.235294,63.157895,50,76.470588,100,100,93.103448,22.222222,31.578947,13.333333,25
"CpG_ptg000023l_16717916",50,85.714286,47.058824,66.666667,20,66.666667,33.333333,50,50,78.947368,70.588235,61.538462,46.428571,38.461538,30,15.384615,21.428571,43.333333,40,44.444444,10,23.076923,19.047619,36.363636,23.529412,56.25,36.842105,41.176471,55.172414,88.235294,61.111111,50,77.777778,94.117647,91.666667,86.206897,23.529412,21.052632,13.333333,25
"CpG_ptg000023l_20575428",50,48.275862,43.137255,52.830189,37.931034,52.173913,32.758621,35.555556,48.275862,64.705882,41.666667,50,42.105263,27.272727,32.142857,31.034483,44.086022,52.941176,47.761194,75,48.979592,42.105263,39.393939,73.333333,62.857143,80,56,59.259259,43.75,56.862745,50,46,40,55.882353,62.068966,57.142857,45.652174,57.777778,46.808511,35.294118
"CpG_ptg000023l_39796365",50,50,25,50,34.782609,54.545455,36,42.424242,23.880597,25.714286,22.641509,24.528302,26.923077,21.428571,30,8.333333,20.833333,58.333333,27.272727,50,12.5,66.666667,16.666667,25.925926,57.575758,63.333333,54.166667,57.692308,16.666667,26.315789,46.153846,12.068966,56.756757,54.285714,58.62069,22.857143,41.935484,31.818182,25,12.5
"CpG_ptg000023l_39796367",33.333333,44.827586,17.142857,36,34.782609,47.619048,36,40.625,25.757576,25.714286,24.074074,26.785714,23.076923,23.076923,35,8.333333,20.833333,56.521739,27.272727,50,9.565217,50,11.111111,22.222222,39.393939,45.16129,39.130435,34.615385,17.910448,32.5,45.283019,13.559322,58.974359,56.756757,55.172414,26.315789,41.37931,30.434783,25,12.5
"CpG_ptg000023l_39796380",32.142857,44.827586,25.641026,34.782609,40.909091,52.380952,36,38.235294,26.470588,25.641026,25.925926,26.315789,26.923077,23.076923,40,6.666667,25,54.545455,18.181818,50,11.214953,50,11.764706,16.666667,41.176471,39.393939,39.130435,44.827586,17.910448,32.432432,47.169811,13.793103,47.5,55.555556,48,30.952381,40,38.095238,20,12.5
"CpG_ptg000023l_39796382",35.714286,44.827586,25.641026,26.086957,33.333333,50,36,35.294118,26.865672,23.076923,26.415094,22.807018,30.769231,23.076923,36,6.25,25,50,18.181818,50,12.727273,50,17.647059,16.666667,38.235294,37.5,39.130435,41.37931,16.666667,31.578947,50,13.793103,47.619048,58.333333,48,33.333333,40,40.909091,20,6.25
"CpG_ptg000023l_43354967",54.83871,38.709677,22.222222,40.909091,20.689655,38.461538,32.142857,18.75,23.809524,19.047619,50,46.666667,29.62963,40,33.333333,33.333333,14.285714,15.151515,33.333333,17.647059,6.666667,5,4.166667,11.538462,16.129032,25,8.333333,3.571429,31.578947,38.095238,30.769231,33.333333,28.571429,50,20,27.586207,29.62963,25.925926,24.242424,25
"CpG_ptg000024l_213492",74.193548,66.666667,40.740741,67.567568,54.166667,60.526316,52.380952,48.484848,48.275862,68.75,70,54.545455,70.588235,50,50,26.666667,23.809524,56.410256,31.818182,47.619048,15.957447,78.571429,28.571429,56.521739,50,65.384615,37.5,41.935484,44.444444,70.37037,59.375,63.636364,36.111111,73.333333,62.5,51.851852,56.25,74.193548,45.454545,37.5
"CpG_ptg000024l_213497",73.333333,61.538462,38.461538,67.567568,50,56.097561,45.454545,45.454545,46.666667,64.705882,84.210526,50,62.5,50,50,29.411765,8.333333,30.769231,16,13.636364,8.490566,43.75,35,36,45.945946,67.857143,40.47619,41.935484,41.176471,70.37037,61.290323,63.636364,44.736842,68.75,83.333333,58.62069,55.172414,69.69697,39.393939,40
"CpG_ptg000024l_213569",62.068966,65.517241,23.333333,60.526316,38.461538,44.444444,41.37931,38.888889,47.826087,64,65.384615,42.857143,20.833333,50,22.222222,21.428571,7.142857,30,14.705882,35.483871,7.333333,65.384615,25,59.375,40.816327,62.5,32.608696,31.25,42.105263,72.727273,50,64.705882,27.906977,39.285714,53.125,38.888889,34.285714,58.064516,24.324324,22.222222
"CpG_ptg000024l_213606",59.259259,63.636364,14.285714,65.517241,55,48.148148,34.782609,58.333333,58.333333,65.384615,62.5,45.833333,30,50,38.461538,26.666667,8.333333,43.478261,15.625,40,8.849558,70.833333,43.478261,58.064516,57.142857,71.428571,29.411765,61.904762,65,68.75,52.380952,66.666667,42.857143,65.384615,59.259259,58.333333,51.851852,73.333333,38.095238,16.666667
"CpG_ptg000024l_213636",69.230769,61.111111,19.047619,66.666667,50,46.153846,52.631579,51.851852,65,64,75,60,42.857143,52.631579,24,29.166667,21.052632,34.615385,26.470588,36.666667,9.183673,55,13.043478,41.935484,52.631579,66.666667,34.375,43.478261,71.428571,67.857143,47.619048,57.142857,51.282051,62.962963,56.521739,48.275862,46.153846,61.290323,40.740741,33.333333
"CpG_ptg000024l_213653",66.666667,44.444444,15.789474,56.666667,40.909091,55,42.105263,48.148148,62.5,68.181818,80,65.217391,45.833333,52.941176,31.818182,25,17.647059,40.909091,31.428571,42.424242,16,68.181818,50,56.666667,55.263158,70,38.235294,48,68.181818,72,57.894737,66.666667,51.351351,71.428571,58.333333,53.125,50,59.259259,35.714286,21.428571
"CpG_ptg000024l_213669",66.666667,50,21.052632,68.571429,52.380952,50,50,37.037037,44,73.913043,80.769231,63.636364,16.666667,26.666667,4.545455,17.391304,12.5,38.095238,42.424242,40.625,11.764706,76.470588,45,50,50,71.428571,38.709677,50,61.904762,72,54.545455,75,51.351351,76.190476,63.636364,56.666667,40,59.259259,44.444444,33.333333
"CpG_ptg000024l_213674",79.166667,52.941176,27.777778,70.588235,55.555556,52.941176,50,50,60,73.913043,83.333333,61.904762,47.826087,53.846154,22.222222,14.285714,13.333333,44.444444,45.16129,43.75,7.575758,76.470588,44.444444,48,55.555556,76,44.444444,54.545455,66.666667,72,55,68.75,48.387097,77.777778,68.421053,65.517241,54.166667,62.962963,44.444444,40
"CpG_ptg000024l_4334160",54.545455,33.333333,33.333333,38.235294,40,29.411765,57.894737,31.25,46.666667,69.230769,42.857143,50,38.461538,61.904762,24,55.555556,22.727273,46.296296,29.166667,37.5,21.428571,54.166667,45,53.571429,35.714286,61.538462,55.263158,56,65,66.666667,73.333333,57.142857,51.724138,45.833333,41.666667,42.307692,36,53.333333,40,25
"CpG_ptg000024l_4334176",60.714286,54.285714,33.333333,60,52.380952,30,22.222222,22.222222,77.777778,100,94.871795,72.222222,55.813953,69.565217,33.333333,60,40.740741,66.666667,50.909091,68.518519,17.021277,88,72,60.606061,60,60.869565,69.565217,64.516129,96.153846,90,93.939394,83.333333,71.875,78.787879,62.962963,66.666667,40,50,19.047619,25
"CpG_ptg000024l_4334178",62.962963,57.142857,35.294118,61.764706,80.952381,85.714286,88.888889,66.666667,72.222222,100,89.189189,68.421053,55.813953,91.666667,30,62.962963,48.148148,67.79661,44.230769,68.421053,17.021277,91.666667,79.166667,78.787879,60,77.777778,79.545455,71.875,88.888889,90,90.625,91.666667,71.875,76.470588,57.692308,54.83871,80.769231,81.25,56.521739,50
"CpG_ptg000024l_4334180",64.285714,58.823529,35.294118,55.882353,80.952381,90.909091,88.888889,66.666667,61.111111,100,86.486486,72.222222,53.658537,87.5,38.095238,58.62069,44.444444,66.666667,40,68.421053,20.833333,95.454545,75,81.818182,56.756757,76.086957,84.090909,65.625,92.592593,80,90.909091,87.5,75,82.352941,64,53.125,80.769231,75,65.217391,56.25
"CpG_ptg000024l_4334182",60.714286,57.142857,36.363636,58.823529,66.666667,81.818182,83.333333,66.666667,72.222222,100,91.891892,72.222222,61.363636,88,35,57.142857,44.444444,67.241379,55.102041,65.517241,19.565217,86.956522,80.952381,80,68.421053,76.595745,80.434783,75,88.888889,95,94.117647,88,68.75,71.428571,65.384615,62.5,76.923077,68.75,59.090909,58.823529
"CpG_ptg000024l_4334184",46.428571,37.142857,18.181818,37.142857,45,31.818182,66.666667,27.777778,77.777778,100,94.594595,78.947368,57.142857,80,38.095238,59.259259,48.148148,55.172414,53.191489,67.79661,19.565217,92,78.26087,82.857143,64.864865,79.166667,77.777778,68.75,96.296296,88.888889,90.909091,92,75,79.411765,68,62.5,53.846154,43.75,36.363636,41.176471
"CpG_ptg000024l_4334202",52,41.176471,26.470588,28.571429,27.272727,23.809524,46.666667,37.5,83.333333,93.333333,82.926829,76.190476,47.058824,61.904762,22.727273,35,24.137931,40.740741,23.255814,50,22.222222,58.333333,52.380952,70.588235,45,61.538462,69.230769,53.125,84.615385,100,87.5,80,58.064516,74.193548,71.428571,51.515152,31.818182,50,33.333333,35.294118
"CpG_ptg000024l_4334209",61.538462,43.243243,30.555556,47.5,25,20,16.666667,37.5,81.25,100,95.238095,76.190476,65.853659,83.333333,39.130435,58.333333,34.482759,59.259259,28.571429,56.666667,22.727273,72.413793,66.666667,56.25,52.272727,67.272727,68.181818,61.764706,96,100,93.548387,79.166667,74.193548,78.125,78.571429,59.375,44.444444,41.176471,50,11.764706
"CpG_ptg000024l_4334221",48.148148,32.5,17.142857,26.315789,23.809524,27.272727,33.333333,14.285714,62.5,58.823529,45,38.095238,47.727273,34.615385,21.73913,25.925926,10.344828,39.655172,26.530612,40.322581,25,46.666667,54.545455,50,29.268293,51.851852,46.666667,25.714286,59.259259,52.631579,47.058824,50,57.142857,61.290323,57.692308,32.258065,28.571429,58.823529,50,15.789474
"CpG_ptg000024l_4334239",50,43.902439,30.30303,34.210526,40,47.826087,52.631579,27.272727,88.235294,94.444444,97.142857,75,75,72,52.173913,58.333333,39.285714,73.076923,45.652174,62.711864,29.268293,89.285714,90.47619,82.758621,68.888889,75.409836,87.804878,81.25,87.5,100,91.176471,69.565217,85.714286,78.125,72,70.967742,42.307692,62.5,52.631579,31.578947
"CpG_ptg000024l_4334252",54.83871,41.463415,37.037037,31.578947,42.105263,41.666667,37.5,25,57.142857,72.222222,63.636364,57.142857,51.219512,47.619048,34.782609,31.818182,45,61.702128,33.333333,56.25,29.268293,66.666667,56.25,80,51.111111,64.814815,67.567568,78.571429,55,68.75,58.823529,60,75,66.666667,52.173913,64.516129,37.5,41.666667,53.333333,36.842105
"CpG_ptg000024l_4334255",43.75,34.146341,33.333333,31.578947,33.333333,28,35.294118,33.333333,41.666667,55.555556,53.125,42.105263,42.105263,23.529412,28.571429,33.333333,40,50,34.883721,34.693878,29.268293,57.142857,56.25,61.538462,44.680851,54.716981,54.285714,60.714286,50,53.846154,51.724138,50,54.545455,46.153846,31.818182,53.333333,39.130435,50,53.333333,31.578947
"CpG_ptg000024l_4334447",63.636364,48.648649,48.571429,68.75,38.461538,45,27.272727,52,68.421053,100,90.47619,77.777778,64.516129,52.380952,66.666667,73.076923,26.666667,55,44.680851,66.666667,26.829268,76.190476,53.125,64.705882,67.44186,69.767442,71.428571,70.588235,82.608696,96.875,100,86.666667,73.076923,74.074074,80,70,36,45.454545,42.857143,11.764706
"CpG_ptg000024l_4334457",43.478261,46.153846,51.219512,51.515152,53.333333,45.454545,37.037037,55.172414,70.37037,73.684211,78.26087,80,41.935484,47.619048,58.064516,58.823529,34.210526,39.534884,39.622642,54.716981,25,72.727273,43.243243,85.365854,60.869565,71.428571,53.846154,64.864865,65.384615,77.142857,79.166667,70,65.384615,62.962963,73.913043,51.428571,53.846154,62.962963,50,23.809524
"CpG_ptg000024l_4334460",60.869565,41.025641,51.162791,56.25,56.25,52.380952,44.827586,56.666667,67.857143,84.210526,78.26087,80,61.111111,47.619048,55.882353,68.571429,30.952381,36.170213,40.740741,54.385965,24.444444,81.818182,51.351351,77.5,60.869565,79.069767,57.894737,67.567568,69.230769,88.571429,83.333333,70,70.37037,57.142857,72.727273,52.777778,52,65.384615,65.217391,28.571429
"CpG_ptg000024l_4334485",46.428571,36.363636,35.294118,50,61.904762,57.692308,45.454545,51.612903,40,42.857143,37.037037,65.217391,46.808511,52,32.653061,37.209302,24.074074,43.396226,37.5,50.819672,27.083333,48.275862,41.666667,67.391304,56.862745,70,52.272727,53.846154,51.515152,42.857143,53.846154,45.833333,29.032258,46.875,46.153846,50,42.307692,79.310345,60,30.434783
"CpG_ptg000024l_4334495",48.148148,32.5,36.170213,33.333333,56.521739,42.307692,40,50,47.222222,38.095238,32.142857,33.333333,32,40,29.411765,33.333333,15.254237,43.137255,25.352113,39.344262,27.083333,42.857143,43.137255,53.061224,41.509434,54,47.727273,55.555556,50,51.724138,54.166667,40.740741,40.625,33.333333,33.333333,39.02439,37.5,60.714286,44,25
"CpG_ptg000024l_4334511",75.757576,54.761905,52,63.829787,69.230769,71.875,66.666667,82.758621,75.675676,91.666667,84.375,95.833333,72.54902,76.923077,79.245283,61.22449,35.384615,57.377049,45,64.0625,28.888889,82.758621,84,80.769231,60,58.333333,73.333333,72.5,87.878788,100,96.153846,85.714286,78.787879,88.888889,77.777778,79.069767,75,80.645161,75,57.692308
"CpG_ptg000024l_4334521",52.777778,51.282051,50,53.846154,67.857143,60,54.83871,80,61.538462,70.833333,82.352941,84,61.538462,68,60.714286,59.615385,27.272727,42.1875,45.121951,53.846154,28.26087,69.69697,60,73.584906,60.31746,62.745098,63.265306,60,77.142857,83.333333,75,71.875,74.285714,71.794872,70.967742,75.555556,61.538462,71.875,66.666667,34.615385
"CpG_ptg000024l_4334565",45.16129,38.235294,43.181818,38.461538,53.846154,42.857143,37.037037,69.565217,60.714286,62.5,58.064516,65.217391,47.727273,38.095238,26.923077,41.860465,24,42.372881,27.39726,37.777778,31.428571,47.619048,41.463415,56.818182,71.929825,58.139535,69.230769,51.351351,66.666667,75.862069,81.818182,64.516129,66.666667,67.647059,69.230769,66.666667,47.619048,67.857143,44,47.619048
"CpG_ptg000024l_4334569",54.83871,50,54.761905,58.536585,61.538462,60,40.740741,68.181818,77.777778,95.833333,80.645161,91.304348,69.047619,55,56.862745,56.097561,39.583333,50,38.888889,47.619048,32.352941,61.904762,75.757576,85.714286,84.210526,70.454545,81.578947,77.777778,82.608696,93.103448,100,87.096774,82.758621,82.352941,73.076923,81.818182,66.666667,74.074074,64,42.857143
"CpG_ptg000024l_4334855",15,31.034483,18.518519,22.222222,40.740741,44.444444,42.105263,44.444444,26.315789,50,7.692308,20.833333,28.571429,34.615385,22.727273,31.25,31.372549,45.901639,28.205128,46.666667,16.326531,41.37931,53.125,61.111111,28.947368,25,10,19.354839,55,52.941176,76.470588,12.5,16.129032,12,12.5,3.846154,50,32.142857,41.176471,38.461538
"CpG_ptg000024l_4334872",25,16.666667,16.129032,34.285714,33.333333,20,21.73913,52.631579,19.047619,56,26.086957,38.709677,34.883721,29.166667,17.857143,20,25.862069,34.782609,30.232558,46.774194,20.930233,50,50,55.263158,31.428571,37.209302,42.105263,30.769231,58.064516,67.857143,60,40,43.589744,47.058824,53.333333,17.073171,50,23.333333,57.894737,27.777778
"CpG_ptg000024l_4334914",53.333333,32.142857,21.428571,48.275862,50,40,45,33.333333,26.666667,28.571429,33.333333,41.666667,33.333333,21.73913,28.571429,31.25,23.684211,34.482759,27.027027,38.77551,22.5,58.62069,46.666667,64.516129,58.333333,55,64.444444,41.37931,52.380952,52.173913,55.555556,43.478261,51.851852,51.612903,65.517241,41.176471,61.111111,48,44.444444,38.888889
"CpG_ptg000024l_4334935",58.333333,66.666667,56,59.259259,60,65,46.666667,64.285714,75,94.444444,71.428571,84,65.517241,57.142857,66.666667,57.142857,36,42,36.666667,55.813953,22.857143,63.636364,80,79.166667,70,60.606061,69.047619,48.148148,80,85.714286,91.304348,72.222222,70.833333,60.714286,80,64.516129,83.333333,66.666667,85.714286,71.428571
"CpG_ptg000024l_4334942",60,54.166667,45.833333,50,52.380952,44.444444,30.769231,46.666667,80,94.117647,81.25,86.956522,72,52.380952,66.666667,54.545455,34.782609,43.181818,37.037037,55.263158,22.857143,68.181818,61.111111,60,68.421053,50,53.846154,46.153846,77.777778,88.235294,89.473684,81.25,66.666667,57.692308,78.571429,63.333333,31.25,33.333333,57.142857,41.666667
"CpG_ptg000025l_707966",82.352941,52.941176,68.965517,72.222222,73.913043,100,92.307692,83.333333,77.777778,92.857143,88.888889,83.333333,87.5,85.714286,75,86.666667,37.5,60,77.777778,64.705882,11.111111,86.666667,63.157895,53.846154,71.428571,70.588235,60,92.307692,81.818182,94.444444,100,82.352941,72,100,92.857143,83.333333,86.363636,87.5,91.304348,75
"CpG_ptg000025l_4811658",20,32.352941,25,23.529412,9.677419,57.692308,42.5,45.16129,23.333333,31.25,18.181818,27.272727,24,28.571429,24.324324,23.333333,33.333333,39.130435,31.111111,26.086957,71.428571,35.294118,30.769231,45,20,30.769231,34.375,24.137931,33.333333,22.222222,23.809524,10.526316,17.391304,23.529412,7.692308,14.814815,20,12.5,27.272727,43.75
