"Predictor","MeanImportance","Type","P_value","P_adj","Significant","Significance_Label","Feature"
"lncRNA_28560",0.0228249035673212,"lncRNA",0.000399920015996801,0.000719856028794241,TRUE,"***","OG_11964"
"FUN_014598",0.0217290509318142,"Other",0.0001999600079984,0.000506148770245951,TRUE,"***","OG_11964"
"lncRNA_27918",0.0193652621566622,"lncRNA",0.0001999600079984,0.000506148770245951,TRUE,"***","OG_11964"
"lncRNA_27917",0.0193144240807866,"lncRNA",0.0001999600079984,0.000506148770245951,TRUE,"***","OG_11964"
"lncRNA_3093",0.0184170492404518,"lncRNA",NA,NA,NA,"","OG_11964"
"lncRNA_35836",0.0181858259808443,"lncRNA",0.0013997200559888,0.00192164956839141,TRUE,"**","OG_11964"
"FUN_000585",0.0177727762294148,"Other",0.000399920015996801,0.000719856028794241,TRUE,"***","OG_11964"
"lncRNA_1051",0.0435464540191604,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_25871",0.0293365175721136,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_44682",0.0286941902841517,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_933",0.0254247590806923,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_9183",0.0202966245209456,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_371",0.0168558339159925,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"FUN_005194",0.0156107735058802,"Other",NA,NA,NA,"","OG_11983"
"lncRNA_31067",0.014752790034114,"lncRNA",0.000399920015996801,0.000541068256936848,TRUE,"***","OG_11983"
"FUN_000574",0.0134759594326642,"Other",NA,NA,NA,"","OG_11983"
"lncRNA_9155",0.0129917443991226,"lncRNA",0.001999600079984,0.001999600079984,TRUE,"**","OG_11983"
"FUN_016709",0.0126414848434776,"Other",0.0015996800639872,0.0017520305462717,TRUE,"**","OG_11983"
"FUN_022450",0.0125417595716619,"Other",NA,NA,NA,"","OG_11983"
"FUN_041641",0.0111558287914771,"Other",NA,NA,NA,"","OG_11983"
"lncRNA_43476",0.0108507992552857,"lncRNA",0.000399920015996801,0.000541068256936848,TRUE,"***","OG_11983"
"lncRNA_31154",0.0102895709769217,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"lncRNA_26934",0.00987042031125994,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"FUN_033878",0.0098527758777443,"Other",NA,NA,NA,"","OG_11983"
"FUN_034947",0.00909039782692239,"Other",NA,NA,NA,"","OG_11983"
"lncRNA_9343",0.00889577154194087,"lncRNA",0.0001999600079984,0.000353775398766401,TRUE,"***","OG_11983"
"FUN_022529",0.00887914565598741,"Other",NA,NA,NA,"","OG_11983"
"FUN_034303",0.0713710624904445,"Other",0.000399920015996801,0.000636236389085819,TRUE,"***","OG_11984"
"lncRNA_9363",0.0559666931267157,"lncRNA",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"FUN_031506",0.0501496599660216,"Other",0.000799840031993601,0.00103682967110282,TRUE,"**","OG_11984"
"FUN_010116",0.0417330775912001,"Other",0.000399920015996801,0.000636236389085819,TRUE,"***","OG_11984"
"FUN_035490",0.0393561297836435,"Other",NA,NA,NA,"","OG_11984"
"FUN_038053",0.0362240061280023,"Other",NA,NA,NA,"","OG_11984"
"FUN_004784",0.0355641247647045,"Other",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"lncRNA_16766",0.0343464184136737,"lncRNA",0.000399920015996801,0.000636236389085819,TRUE,"***","OG_11984"
"lncRNA_55074",0.033711568125835,"lncRNA",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"FUN_013011",0.0328165577834328,"Other",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"FUN_003881",0.0301776800959847,"Other",NA,NA,NA,"","OG_11984"
"lncRNA_53538",0.0295610875473287,"lncRNA",0.0023995200959808,0.00247009421645083,TRUE,"**","OG_11984"
"FUN_003854",0.0287302656115831,"Other",NA,NA,NA,"","OG_11984"
"FUN_004029",0.027143262699643,"Other",NA,NA,NA,"","OG_11984"
"lncRNA_51227",0.0270689145286108,"lncRNA",0.000799840031993601,0.00103682967110282,TRUE,"**","OG_11984"
"FUN_016000",0.0263755211489157,"Other",NA,NA,NA,"","OG_11984"
"lncRNA_38550",0.0243293440511145,"lncRNA",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"FUN_029758",0.0242623082977577,"Other",0.0001999600079984,0.000437412517496501,TRUE,"***","OG_11984"
"FUN_005467",0.0227501198019769,"Other",NA,NA,NA,"","OG_11984"
"FUN_037545",0.0220774006302913,"Other",NA,NA,NA,"","OG_11984"
"FUN_006289",0.0889763677330969,"Other",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_032755",0.085602507100211,"Other",0.0023995200959808,0.00307630781536001,TRUE,"**","OG_12046"
"lncRNA_3648",0.084965575672042,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_037746",0.0750556687720715,"Other",0.001999600079984,0.00263105273682106,TRUE,"**","OG_12046"
"FUN_035537",0.0693035968497102,"Other",0.000399920015996801,0.000769076953840001,TRUE,"***","OG_12046"
"FUN_001082",0.0668401404213371,"Other",NA,NA,NA,"","OG_12046"
"lncRNA_51060",0.0587435608111658,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_034951",0.0559007632723226,"Other",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"lncRNA_29739",0.0477109976989525,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_027224",0.0450306616481926,"Other",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_006833",0.0423390425376767,"Other",0.00559888022395521,0.0062209780266169,TRUE,"**","OG_12046"
"lncRNA_18805",0.0413242005918517,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_026681",0.0406957364716424,"Other",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_006416",0.0377626990507723,"Other",NA,NA,NA,"","OG_12046"
"FUN_015025",0.0334496662984237,"Other",0.00459908018396321,0.00522622748177637,TRUE,"**","OG_12046"
"lncRNA_32346",0.0325921178347355,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"lncRNA_26525",0.032438492354604,"lncRNA",0.0001999600079984,0.000526210547364211,TRUE,"***","OG_12046"
"FUN_029451",0.0304777884770256,"Other",0.0013997200559888,0.001999600079984,TRUE,"**","OG_12046"
"FUN_017927",0.0288603830816013,"Other",NA,NA,NA,"","OG_12046"
"Cluster_9420",0.0287145236252842,"miRNA",0.0101979604079184,0.0104060820488963,TRUE,"*","OG_12046"
"lncRNA_29566",0.0967092286060141,"lncRNA",0.0001999600079984,0.00133973205358928,TRUE,"**","OG_12050"
"FUN_016333",0.0877226523608464,"Other",0.000599880023995201,0.00153112234695918,TRUE,"**","OG_12050"
"FUN_036255",0.0807089431310316,"Other",0.0001999600079984,0.00133973205358928,TRUE,"**","OG_12050"
"FUN_008369",0.0751349399472448,"Other",0.000799840031993601,0.00153112234695918,TRUE,"**","OG_12050"
"FUN_042649",0.0676483867715287,"Other",0.0017996400719856,0.00236423303574579,TRUE,"**","OG_12050"
"FUN_023586",0.0596499030819487,"Other",0.00419916016796641,0.00485075398713361,TRUE,"**","OG_12050"
"FUN_005912",0.0556509850132447,"Other",NA,NA,NA,"","OG_12050"
"lncRNA_26859",0.0462806733238012,"lncRNA",0.0001999600079984,0.00133973205358928,TRUE,"**","OG_12050"
"FUN_011933",0.0459562435727239,"Other",NA,NA,NA,"","OG_12050"
"FUN_004286",0.0431757728043906,"Other",0.0017996400719856,0.00236423303574579,TRUE,"**","OG_12050"
"lncRNA_14963",0.0396373835064458,"lncRNA",0.0001999600079984,0.00133973205358928,TRUE,"**","OG_12050"
"lncRNA_26606",0.0349624172634728,"lncRNA",0.000399920015996801,0.00133973205358928,TRUE,"**","OG_12050"
"FUN_012875",0.0309725956735705,"Other",0.000399920015996801,0.00133973205358928,TRUE,"**","OG_12050"
"lncRNA_28495",0.0291732996078862,"lncRNA",0.0011997600479904,0.00174747659163819,TRUE,"**","OG_12050"
"lncRNA_48706",0.0272576699831314,"lncRNA",0.000599880023995201,0.00153112234695918,TRUE,"**","OG_12050"
"FUN_025844",0.0251750355281811,"Other",0.000399920015996801,0.00133973205358928,TRUE,"**","OG_12050"
"lncRNA_2625",0.0251522839592713,"lncRNA",0.000999800039992002,0.00163381957754791,TRUE,"**","OG_12050"
"FUN_034116",0.0213805742428302,"Other",NA,NA,NA,"","OG_12050"
"FUN_001033",0.0209274352171508,"Other",0.0027994401119776,0.00341022704549999,TRUE,"**","OG_12050"
"lncRNA_9145",0.0202877847865279,"lncRNA",0.000999800039992002,0.00163381957754791,TRUE,"**","OG_12050"
"lncRNA_30780",0.354330117086803,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"lncRNA_43090",0.0708760669757277,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"lncRNA_44763",0.0699391425053508,"lncRNA",0.0025994801039792,0.00372968884483973,TRUE,"**","OG_12107"
"lncRNA_8202",0.0685800615265414,"lncRNA",0.000799840031993601,0.0021995600879824,TRUE,"**","OG_12107"
"lncRNA_4160",0.0477025016909652,"lncRNA",0.000599880023995201,0.00208379376756228,TRUE,"**","OG_12107"
"FUN_041658",0.0438703225476041,"Other",NA,NA,NA,"","OG_12107"
"FUN_025667",0.0425419785690117,"Other",NA,NA,NA,"","OG_12107"
"lncRNA_23327",0.0412890324434937,"lncRNA",0.0017996400719856,0.00304554473720641,TRUE,"**","OG_12107"
"lncRNA_932",0.0406593256919077,"lncRNA",0.000599880023995201,0.00208379376756228,TRUE,"**","OG_12107"
"lncRNA_23606",0.0406043311672833,"lncRNA",0.0017996400719856,0.00304554473720641,TRUE,"**","OG_12107"
"FUN_034486",0.0336646803220694,"Other",NA,NA,NA,"","OG_12107"
"lncRNA_7554",0.0331236562764781,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"FUN_037790",0.0293831728213626,"Other",0.0021995600879824,0.00329934013197361,TRUE,"**","OG_12107"
"lncRNA_464",0.0252831207936722,"lncRNA",0.00339932013597281,0.0044871025794841,TRUE,"**","OG_12107"
"lncRNA_4303",0.0246097018002736,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"lncRNA_4301",0.0237035965119064,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"lncRNA_27094",0.0227369662437389,"lncRNA",NA,NA,NA,"","OG_12107"
"FUN_012045",0.0221482503381869,"Other",NA,NA,NA,"","OG_12107"
"lncRNA_21205",0.0216214635064846,"lncRNA",0.0001999600079984,0.0010997800439912,TRUE,"**","OG_12107"
"lncRNA_18534",0.0215488472245536,"lncRNA",0.000599880023995201,0.00208379376756228,TRUE,"**","OG_12107"
"FUN_023309",0.168494962166822,"Other",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"lncRNA_48728",0.0965321271177336,"lncRNA",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"FUN_007845",0.0908225095215072,"Other",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"lncRNA_30867",0.0801145750775722,"lncRNA",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"FUN_022482",0.0680629226925453,"Other",NA,NA,NA,"","OG_12125"
"FUN_011050",0.0636701016605133,"Other",NA,NA,NA,"","OG_12125"
"FUN_028194",0.0599525540031415,"Other",0.00619876024795041,0.00706658668266347,TRUE,"**","OG_12125"
"lncRNA_30117",0.0524333492356674,"lncRNA",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"FUN_041555",0.0463447048850557,"Other",0.000399920015996801,0.000876747727377601,TRUE,"***","OG_12125"
"lncRNA_11589",0.0406644470172207,"lncRNA",0.000399920015996801,0.000876747727377601,TRUE,"***","OG_12125"
"FUN_003736",0.0364310124427245,"Other",NA,NA,NA,"","OG_12125"
"lncRNA_45323",0.0298080094493465,"lncRNA",NA,NA,NA,"","OG_12125"
"lncRNA_54371",0.0291671048453214,"lncRNA",0.000399920015996801,0.000876747727377601,TRUE,"***","OG_12125"
"lncRNA_54388",0.0291166468833544,"lncRNA",0.0001999600079984,0.000569886022795441,TRUE,"***","OG_12125"
"FUN_040150",0.0290869404790929,"Other",NA,NA,NA,"","OG_12125"
"FUN_043098",0.0280382339837666,"Other",0.00419916016796641,0.00488473733824664,TRUE,"**","OG_12125"
"lncRNA_45325",0.0272998825618683,"lncRNA",NA,NA,NA,"","OG_12125"
"lncRNA_22292",0.0246821198483052,"lncRNA",0.000799840031993601,0.00134090828893045,TRUE,"**","OG_12125"
"lncRNA_35933",0.0221129828282143,"lncRNA",0.002999400119976,0.00397594899624726,TRUE,"**","OG_12125"
"lncRNA_33523",0.0221018891691469,"lncRNA",NA,NA,NA,"","OG_12125"
"lncRNA_42765",0.0617427518367274,"lncRNA",0.0001999600079984,0.00150558123669384,TRUE,"**","OG_12165"
"lncRNA_46547",0.0602920623867968,"lncRNA",0.0001999600079984,0.00150558123669384,TRUE,"**","OG_12165"
"lncRNA_219",0.0421222505973416,"lncRNA",0.000399920015996801,0.00150558123669384,TRUE,"**","OG_12165"
"FUN_038376",0.0386786716620643,"Other",0.000399920015996801,0.00150558123669384,TRUE,"**","OG_12165"
"FUN_006108",0.0371923510199134,"Other",0.001999600079984,0.00336774750313095,TRUE,"**","OG_12165"
"FUN_001141",0.0358438794931354,"Other",0.0001999600079984,0.00150558123669384,TRUE,"**","OG_12165"
"FUN_038179",0.0311719310835167,"Other",0.000399920015996801,0.00150558123669384,TRUE,"**","OG_12165"
"FUN_009295",0.0288202278377906,"Other",0.000399920015996801,0.00150558123669384,TRUE,"**","OG_12165"
"FUN_036175",0.0287277413544729,"Other",0.0023995200959808,0.00357137874750631,TRUE,"**","OG_12165"
"FUN_022059",0.0280760940303904,"Other",NA,NA,NA,"","OG_12165"
"FUN_008098",0.0227987617815384,"Other",NA,NA,NA,"","OG_12165"
"FUN_042820",0.0223449291176885,"Other",0.0017996400719856,0.0031993601279744,TRUE,"**","OG_12165"
"FUN_023184",0.0194490599787499,"Other",NA,NA,NA,"","OG_12165"
"FUN_022389",0.017797152702376,"Other",0.00539892021595681,0.00628237988765883,TRUE,"**","OG_12165"
"lncRNA_14905",0.0177031569439504,"lncRNA",NA,NA,NA,"","OG_12165"
"FUN_042047",0.0154444263943404,"Other",NA,NA,NA,"","OG_12165"
"FUN_029145",0.0145596226782352,"Other",0.00379924015196961,0.00506565353595947,TRUE,"**","OG_12165"
"FUN_016337",0.0139531194486072,"Other",NA,NA,NA,"","OG_12165"
"FUN_009656",0.0135859924331253,"Other",NA,NA,NA,"","OG_12165"
"FUN_026018",0.0126974151781148,"Other",0.0011997600479904,0.00284387566931058,TRUE,"**","OG_12165"
"FUN_001230",0.163531559691615,"Other",NA,NA,NA,"","OG_12331"
"lncRNA_28570",0.0712298148584491,"lncRNA",0.000399920015996801,0.00131973605278944,TRUE,"**","OG_12331"
"FUN_001086",0.0710788121804047,"Other",0.0001999600079984,0.0010151815790688,TRUE,"**","OG_12331"
"FUN_041768",0.0596482294341368,"Other",0.000999800039992002,0.00244395565331378,TRUE,"**","OG_12331"
"lncRNA_10083",0.0510695692279098,"lncRNA",0.0001999600079984,0.0010151815790688,TRUE,"**","OG_12331"
"FUN_004525",0.0470119826081812,"Other",0.001999600079984,0.00366593347997067,TRUE,"**","OG_12331"
"lncRNA_27136",0.0409657093616733,"lncRNA",0.0001999600079984,0.0010151815790688,TRUE,"**","OG_12331"
"lncRNA_091",0.0321620993639623,"lncRNA",0.0001999600079984,0.0010151815790688,TRUE,"**","OG_12331"
"lncRNA_34965",0.0200221758549399,"lncRNA",0.0017996400719856,0.00339360699288714,TRUE,"**","OG_12331"
"FUN_012593",0.0166640963932337,"Other",NA,NA,NA,"","OG_12331"
"FUN_035947",0.0165516110634902,"Other",0.0011997600479904,0.0027304883850816,TRUE,"**","OG_12331"
"FUN_026145",0.0152149941287283,"Other",NA,NA,NA,"","OG_12331"
"FUN_014857",0.0150457367116614,"Other",0.0017996400719856,0.00339360699288714,TRUE,"**","OG_12331"
"FUN_022499",0.0148008314241319,"Other",NA,NA,NA,"","OG_12331"
"lncRNA_4419",0.0146510009293241,"lncRNA",0.00399920015996801,0.00527894421115777,TRUE,"**","OG_12331"
"lncRNA_32612",0.0137249767469521,"lncRNA",NA,NA,NA,"","OG_12331"
"lncRNA_54439",0.0133281917793307,"lncRNA",0.0001999600079984,0.0010151815790688,TRUE,"**","OG_12331"
"lncRNA_51163",0.0124231272511216,"lncRNA",NA,NA,NA,"","OG_12331"
"FUN_038370",0.0123997206962406,"Other",0.0027994401119776,0.00439912017596481,TRUE,"**","OG_12331"
"lncRNA_1208",0.0112311416253901,"lncRNA",NA,NA,NA,"","OG_12331"
"lncRNA_25954",0.125112494297558,"lncRNA",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"lncRNA_27826",0.0695183239238533,"lncRNA",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"lncRNA_28520",0.0600242529923193,"lncRNA",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"FUN_036753",0.0529880550450436,"Other",NA,NA,NA,"","OG_12369"
"lncRNA_18546",0.0484334763262914,"lncRNA",0.000599880023995201,0.00176806743914375,TRUE,"**","OG_12369"
"lncRNA_54016",0.039991318087887,"lncRNA",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"FUN_043224",0.0397876406185595,"Other",0.000399920015996801,0.0013997200559888,TRUE,"**","OG_12369"
"FUN_000219",0.0370668490413294,"Other",0.000799840031993601,0.00203595644507462,TRUE,"**","OG_12369"
"FUN_022346",0.0344035554323939,"Other",0.000599880023995201,0.00176806743914375,TRUE,"**","OG_12369"
"lncRNA_131",0.0320344283675039,"lncRNA",0.000399920015996801,0.0013997200559888,TRUE,"**","OG_12369"
"FUN_004557",0.0319948509791236,"Other",0.0017996400719856,0.00325096271068367,TRUE,"**","OG_12369"
"FUN_000929",0.0257059385001645,"Other",NA,NA,NA,"","OG_12369"
"lncRNA_18548",0.0221153277484102,"lncRNA",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"FUN_004900",0.022080553904614,"Other",0.0001999600079984,0.000933146703992535,TRUE,"***","OG_12369"
"lncRNA_30713",0.0190041233360959,"lncRNA",0.000399920015996801,0.0013997200559888,TRUE,"**","OG_12369"
"FUN_024371",0.0167953960662192,"Other",0.0025994801039792,0.00441123896432835,TRUE,"**","OG_12369"
"FUN_011876",0.0157246011006411,"Other",NA,NA,NA,"","OG_12369"
"FUN_026229",0.0156164756620231,"Other",NA,NA,NA,"","OG_12369"
"FUN_006974",0.0139138773827088,"Other",0.0021995600879824,0.00384923015396921,TRUE,"**","OG_12369"
"FUN_005749",0.013905511023091,"Other",NA,NA,NA,"","OG_12369"
"lncRNA_15008",0.066445782850164,"lncRNA",0.0011997600479904,0.00207526062355097,TRUE,"**","OG_12371"
"FUN_042835",0.0400798323463413,"Other",NA,NA,NA,"","OG_12371"
"lncRNA_21966",0.0310092510147695,"lncRNA",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"lncRNA_18363",0.0309048130504173,"lncRNA",0.000799840031993601,0.00170632540158635,TRUE,"**","OG_12371"
"lncRNA_11996",0.0308559323178434,"lncRNA",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"lncRNA_45262",0.0305370964459182,"lncRNA",0.000799840031993601,0.00170632540158635,TRUE,"**","OG_12371"
"lncRNA_2984",0.0304216593845555,"lncRNA",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"FUN_022813",0.0280052516326055,"Other",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"lncRNA_21965",0.0279889351739692,"lncRNA",0.000399920015996801,0.000947958556436861,TRUE,"***","OG_12371"
"lncRNA_40977",0.0267813975832552,"lncRNA",0.000399920015996801,0.000947958556436861,TRUE,"***","OG_12371"
"FUN_022760",0.0219893464046725,"Other",0.00739852029594081,0.00802551354135952,TRUE,"**","OG_12371"
"lncRNA_7742",0.020322388898578,"lncRNA",0.00439912017596481,0.00521377206040273,TRUE,"**","OG_12371"
"lncRNA_21964",0.0198460523268122,"lncRNA",0.000399920015996801,0.000947958556436861,TRUE,"***","OG_12371"
"lncRNA_44672",0.0184508803803898,"lncRNA",0.000799840031993601,0.00170632540158635,TRUE,"**","OG_12371"
"lncRNA_40978",0.0181693582574016,"lncRNA",NA,NA,NA,"","OG_12371"
"lncRNA_38406",0.0177972708410122,"lncRNA",0.0015996800639872,0.00243760771655193,TRUE,"**","OG_12371"
"lncRNA_2983",0.0165509142874474,"lncRNA",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"lncRNA_45068",0.015565599059023,"lncRNA",0.0001999600079984,0.000710968917327646,TRUE,"***","OG_12371"
"lncRNA_18426",0.0154046323319164,"lncRNA",NA,NA,NA,"","OG_12371"
"lncRNA_32733",0.0150698740454636,"lncRNA",0.0011997600479904,0.00207526062355097,TRUE,"**","OG_12371"
"lncRNA_38177",0.115532874036315,"lncRNA",0.0001999600079984,0.000646024641225601,TRUE,"***","OG_12518"
"FUN_026617",0.0913585925300261,"Other",0.0011997600479904,0.00167966406718656,TRUE,"**","OG_12518"
"FUN_034420",0.0754727493452165,"Other",0.0011997600479904,0.00167966406718656,TRUE,"**","OG_12518"
"lncRNA_38176",0.0741393062218986,"lncRNA",0.0001999600079984,0.000646024641225601,TRUE,"***","OG_12518"
"lncRNA_19608",0.054293732272914,"lncRNA",0.0001999600079984,0.000646024641225601,TRUE,"***","OG_12518"
"FUN_025725",0.0473913356816787,"Other",0.0013997200559888,0.0018371325734853,TRUE,"**","OG_12518"
"lncRNA_8954",0.0285017721149011,"lncRNA",0.0001999600079984,0.000646024641225601,TRUE,"***","OG_12518"
"FUN_013340",0.0263813512567841,"Other",NA,NA,NA,"","OG_12518"
"FUN_014530",0.0222655403206605,"Other",0.0015996800639872,0.00197607537316066,TRUE,"**","OG_12518"
"FUN_024742",0.0215654537211143,"Other",0.000999800039992002,0.001499700059988,TRUE,"**","OG_12518"
"lncRNA_19584",0.0208918522774461,"lncRNA",0.00479904019196161,0.00491608995274116,TRUE,"**","OG_12518"
"lncRNA_18535",0.0187677092016145,"lncRNA",NA,NA,NA,"","OG_12518"
"FUN_016620",0.0168216048655966,"Other",0.0001999600079984,0.000646024641225601,TRUE,"***","OG_12518"
"lncRNA_17860",0.0167803422138764,"lncRNA",0.000799840031993601,0.00134373125374925,TRUE,"**","OG_12518"
"FUN_025502",0.0163861291353845,"Other",NA,NA,NA,"","OG_12518"
"lncRNA_42765",0.014613433710932,"lncRNA",0.000399920015996801,0.000884033719571875,TRUE,"***","OG_12518"
"FUN_034268",0.0145074392930862,"Other",0.00779844031193761,0.00779844031193761,TRUE,"**","OG_12518"
"lncRNA_38315",0.0144363592133156,"lncRNA",0.0027994401119776,0.00317774282981242,TRUE,"**","OG_12518"
"lncRNA_14663",0.0120463691593654,"lncRNA",0.000399920015996801,0.000884033719571875,TRUE,"***","OG_12518"
"lncRNA_4096",0.0118270623891528,"lncRNA",NA,NA,NA,"","OG_12518"
"lncRNA_4096",0.246873945356301,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_1725",0.147148926284019,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_4097",0.128723456802819,"lncRNA",0.000599880023995201,0.0014766277513728,TRUE,"**","OG_12568"
"FUN_042910",0.0779050013761628,"Other",0.000399920015996801,0.00116340368289978,TRUE,"**","OG_12568"
"FUN_025963",0.0590025442999378,"Other",0.0013997200559888,0.00248839121064676,TRUE,"**","OG_12568"
"FUN_022942",0.051418359105325,"Other",0.0025994801039792,0.00396111253939688,TRUE,"**","OG_12568"
"lncRNA_1032",0.0467707203546058,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_55637",0.0410226860964288,"lncRNA",0.000599880023995201,0.0014766277513728,TRUE,"**","OG_12568"
"lncRNA_36403",0.0375574622353778,"lncRNA",0.0017996400719856,0.00303097275281786,TRUE,"**","OG_12568"
"lncRNA_37274",0.0371863677397809,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"FUN_016715",0.0344724111373558,"Other",0.00459908018396321,0.00588682263547291,TRUE,"**","OG_12568"
"lncRNA_48917",0.0338845423058795,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_13725",0.0301501737223894,"lncRNA",0.0025994801039792,0.00396111253939688,TRUE,"**","OG_12568"
"lncRNA_25537",0.0301043862434589,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_15030",0.0295598724610371,"lncRNA",0.002999400119976,0.00426581350396587,TRUE,"**","OG_12568"
"lncRNA_48916",0.0291868612979168,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_8202",0.0257677123374584,"lncRNA",0.000599880023995201,0.0014766277513728,TRUE,"**","OG_12568"
"FUN_004591",0.0222652746078303,"Other",0.00779844031193761,0.00860517551662081,TRUE,"**","OG_12568"
"lncRNA_194",0.0208810159291685,"lncRNA",0.000999800039992002,0.00193900613816631,TRUE,"**","OG_12568"
"lncRNA_14789",0.0200459470920645,"lncRNA",0.0001999600079984,0.000914102893706973,TRUE,"***","OG_12568"
"lncRNA_8888",0.0643737825131799,"lncRNA",0.0001999600079984,0.000866493367993068,TRUE,"***","OG_12616"
"lncRNA_26794",0.0511820606165001,"lncRNA",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_12616"
"FUN_029763",0.0440340370999015,"Other",0.0011997600479904,0.00150937554424599,TRUE,"**","OG_12616"
"lncRNA_3504",0.0390119583088453,"lncRNA",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_12616"
"lncRNA_22276",0.0340958063361421,"lncRNA",0.0001999600079984,0.000866493367993068,TRUE,"***","OG_12616"
"FUN_017827",0.0284143362877455,"Other",NA,NA,NA,"","OG_12616"
"lncRNA_19804",0.0244612471222654,"lncRNA",0.0025994801039792,0.00266788747513655,TRUE,"**","OG_12616"
"lncRNA_1341",0.0243192912990352,"lncRNA",0.000999800039992002,0.00139257862713172,TRUE,"**","OG_12616"
"lncRNA_46236",0.0240828334600418,"lncRNA",0.0001999600079984,0.000866493367993068,TRUE,"***","OG_12616"
"lncRNA_51530",0.0225517696199038,"lncRNA",NA,NA,NA,"","OG_12616"
"lncRNA_1052",0.021748159562454,"lncRNA",0.0001999600079984,0.000866493367993068,TRUE,"***","OG_12616"
"lncRNA_968",0.0193822109740967,"lncRNA",NA,NA,NA,"","OG_12616"
"lncRNA_2862",0.0186173781694404,"lncRNA",0.000999800039992002,0.00139257862713172,TRUE,"**","OG_12616"
"lncRNA_42424",0.0176199224417654,"lncRNA",NA,NA,NA,"","OG_12616"
"lncRNA_30938",0.017126752233101,"lncRNA",NA,NA,NA,"","OG_12616"
"lncRNA_28625",0.0170941828052785,"lncRNA",0.000999800039992002,0.00139257862713172,TRUE,"**","OG_12616"
"lncRNA_9364",0.0163322942271346,"lncRNA",0.000399920015996801,0.00103979204159168,TRUE,"**","OG_12616"
