query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
Peve_00010016,Pocillopora_meandrina_HIv1___RNAseq.g3827.t1,88.205,3.4299999999999995e-121,356,88.205,9.29e-120,352,88.205,3.4299999999999995e-121,356
Peve_00010017,Pocillopora_meandrina_HIv1___RNAseq.17453_t,39.462,2.65e-39,135,39.462,2.14e-44,149,39.462,2.14e-44,149
Peve_00010018,Pocillopora_meandrina_HIv1___RNAseq.g3833.t1,60.879,0,589,60.879,0,566,60.879,0,589
Peve_00010019,Pocillopora_meandrina_HIv1___RNAseq.g3834.t1,76.351,5.69e-85,246,76.351,6.76e-85,246,76.351,5.69e-85,246
Peve_00010020,Pocillopora_meandrina_HIv1___TS.g9991.t1,70.089,0,1002,70.596,0,1014,70.3425,0,1014
Peve_00010021,Pocillopora_meandrina_HIv1___RNAseq.g3836.t2,75.21,0,711,75.21,0,720,75.21,0,720
Peve_00010022,Pocillopora_meandrina_HIv1___RNAseq.g3837.t1,76.879,0,530,76.879,0,530,76.879,0,530
Peve_00010031,Pocillopora_meandrina_HIv1___RNAseq.g649.t1,44.776,6.22e-111,330,45.753,9.999999999999997e-102,307,45.2645,6.22e-111,330
Peve_00010033,Pocillopora_meandrina_HIv1___RNAseq.g3819.t1,90.581,0,935,90.581,0,935,90.581,0,935
Peve_00010039,Pocillopora_meandrina_HIv1___RNAseq.g29488.t1,78.007,4.1099999999999996e-172,481,78.007,2.9499999999999994e-171,478,78.007,4.1099999999999996e-172,481
Peve_00010040,Pocillopora_meandrina_HIv1___RNAseq.g29507.t1,49.262,0,914,49.262,0,883,49.262,0,914
Peve_00010042,Pocillopora_meandrina_HIv1___RNAseq.g29493.t1,64.912,1.34e-23,84.3,64.912,2.0099999999999997e-23,84.3,64.912,1.34e-23,84.3
Peve_00010043,Pocillopora_meandrina_HIv1___RNAseq.g29494.t1,51.744,2.11e-51,164,51.744,7.02e-51,163,51.744,2.11e-51,164
Peve_00010044,Pocillopora_meandrina_HIv1___RNAseq.g29495.t1,73.138,0,680,73.138,0,680,73.138,0,680
Peve_00010046,Pocillopora_meandrina_HIv1___RNAseq.g29496.t1,77.743,0,1045,77.743,0,1045,77.743,0,1045
Peve_00010048,Pocillopora_meandrina_HIv1___RNAseq.g29499.t1,75.379,5.34e-150,421,75.379,5.63e-150,421,75.379,5.34e-150,421
Peve_00010049,Pocillopora_meandrina_HIv1___RNAseq.g29500.t1,88.861,0,761,88.861,0,761,88.861,0,761
Peve_00010050,Pocillopora_meandrina_HIv1___RNAseq.g29501.t1,76.26,0,1096,77.454,0,1152,76.857,0,1152
Peve_00010054,Pocillopora_meandrina_HIv1___RNAseq.g29489.t1,69.518,0,1181,69.518,0,1194,69.518,0,1194
Peve_00010057,Pocillopora_meandrina_HIv1___RNAseq.g29503.t1,81.757,9.36e-90,258,81.757,1.13e-89,258,81.757,9.36e-90,258
Peve_00010058,Pocillopora_meandrina_HIv1___RNAseq.g29504.t1,33.831,2.89e-49,171,33.831,3.58e-49,171,33.831,2.89e-49,171
Peve_00010061,Pocillopora_meandrina_HIv1___RNAseq.g29492.t1,80.324,0,670,80.787,0,671,80.5555,0,671
Peve_00010068,Pocillopora_meandrina_HIv1___RNAseq.g15466.t1,58.249,1.4299999999999999e-118,344,58.249,5.23e-112,328,58.249,1.4299999999999999e-118,344
Peve_00010077,Pocillopora_meandrina_HIv1___RNAseq.g1157.t1,75.33,0,742,75.33,0,742,75.33,0,742
Peve_00010078,Pocillopora_meandrina_HIv1___RNAseq.g12892.t1,68.293,8.239999999999998e-173,484,68.293,1.0299999999999999e-172,484,68.293,8.239999999999998e-173,484
Peve_00010079,Pocillopora_meandrina_HIv1___RNAseq.g12891.t1,78.618,0,501,84.783,2.0199999999999995e-180,500,81.7005,0,501
Peve_00010083,Pocillopora_meandrina_HIv1___RNAseq.g12893.t1,81.625,4.629999999999999e-173,479,83.746,2.5999999999999995e-180,497,82.68549999999999,2.5999999999999995e-180,497
Peve_00010085,Pocillopora_meandrina_HIv1___RNAseq.g22740.t1,71.711,5.14e-141,401,72.697,1.17e-146,416,72.20400000000001,1.17e-146,416
Peve_00010088,Pocillopora_meandrina_HIv1___RNAseq.g22739.t1,61.664,0,1451,62.903,0,1423,62.283500000000004,0,1451
Peve_00010090,Pocillopora_meandrina_HIv1___RNAseq.g20925.t1,71.698,1.0399999999999998e-177,495,71.698,1.2799999999999998e-177,495,71.698,1.0399999999999998e-177,495
Peve_00010093,Pocillopora_meandrina_HIv1___RNAseq.g20926.t1,86.465,0,1722,86.97,0,1741,86.7175,0,1741
Peve_00010094,Pocillopora_meandrina_HIv1___RNAseq.g21663.t3,61.812,0,692,59.858,0,646,60.834999999999994,0,692
Peve_00010102,Pocillopora_meandrina_HIv1___RNAseq.g4124.t2,62.089,0,1096,61.124,0,1092,61.6065,0,1096
Peve_00010103,Pocillopora_meandrina_HIv1___RNAseq.g4533.t1,53.425,0,530,53.425,0,530,53.425,0,530
Peve_00010104,Pocillopora_meandrina_HIv1___RNAseq.g4534.t1,92.929,0,578,92.929,0,578,92.929,0,578
Peve_00010106,Pocillopora_meandrina_HIv1___RNAseq.g6846.t1,57.699,0,718,57.303,0,721,57.501,0,721
Peve_00010107,Pocillopora_meandrina_HIv1___RNAseq.g11991.t1,66.139,1.2999999999999998e-156,445,66.139,1.53e-156,445,66.139,1.2999999999999998e-156,445
Peve_00010113,Pocillopora_meandrina_HIv1___RNAseq.g23787.t1,66.787,0,1064,67.241,0,1031,67.01400000000001,0,1064
Peve_00010115,Pocillopora_meandrina_HIv1___RNAseq.g23788.t1,88.581,0,536,88.581,0,536,88.581,0,536
Peve_00010134,Pocillopora_meandrina_HIv1___RNAseq.g25098.t1,73.941,0,738,73.941,0,720,73.941,0,738
Peve_00010139,Pocillopora_meandrina_HIv1___RNAseq.g7345.t1,58.286,1.0800000000000001e-58,181,58.286,1.92e-67,204,58.286,1.92e-67,204
Peve_00010140,Pocillopora_meandrina_HIv1___RNAseq.g7341.t1,64.43,0,566,64.43,0,545,64.43,0,566
Peve_00010141,Pocillopora_meandrina_HIv1___RNAseq.g7340.t1,68.145,3.3899999999999995e-106,306,68.145,7.099999999999999e-106,306,68.145,3.3899999999999995e-106,306
Peve_00010142,Pocillopora_meandrina_HIv1___RNAseq.g7338.t1,76.115,0,514,76.115,0,514,76.115,0,514
Peve_00010148,Pocillopora_meandrina_HIv1___RNAseq.g7361.t1,51.389,4e-45,145,51.389,5.1399999999999994e-48,152,51.389,5.1399999999999994e-48,152
Peve_00010149,Pocillopora_meandrina_HIv1___RNAseq.g7347.t1,55.888,2.9499999999999997e-164,474,55.601,3.0499999999999995e-158,459,55.7445,2.9499999999999997e-164,474
Peve_00010154,Pocillopora_meandrina_HIv1___TS.g1088.t1,74.201,0,3372,74.246,0,3379,74.2235,0,3379
Peve_00010156,Pocillopora_meandrina_HIv1___RNAseq.g6210.t1,49.677,1.9099999999999998e-23,95.1,50.323,7.41e-38,134,50,7.41e-38,134
Peve_00010157,Pocillopora_meandrina_HIv1___RNAseq.g7346.t1,81.169,1.01e-92,267,74.706,6.65e-89,258,77.9375,1.01e-92,267
Peve_00010160,Pocillopora_meandrina_HIv1___RNAseq.g7333.t1,73.264,0,2592,73.264,0,2616,73.264,0,2616
Peve_00010171,Pocillopora_meandrina_HIv1___TS.g13883.t1,63.636,5.0299999999999995e-31,103,63.636,6.449999999999999e-31,103,63.636,5.0299999999999995e-31,103
Peve_00010172,Pocillopora_meandrina_HIv1___RNAseq.g10468.t1,87.149,0,908,87.149,0,908,87.149,0,908
Peve_00010173,Pocillopora_meandrina_HIv1___TS.g13966.t1,74.503,6.059999999999999e-152,429,74.503,6.31e-153,432,74.503,6.31e-153,432
Peve_00010174,Pocillopora_meandrina_HIv1___RNAseq.g10545.t1,70.288,0,609,70.288,0,631,70.288,0,631
Peve_00010189,Pocillopora_meandrina_HIv1___RNAseq.g5646.t1b,74.719,0,2885,74.826,0,2885,74.7725,0,2885
Peve_00010191,Pocillopora_meandrina_HIv1___RNAseq.g5647.t1,65.873,0,698,65.873,0,743,65.873,0,743
Peve_00010192,Pocillopora_meandrina_HIv1___RNAseq.g5632.t1,56.522,4.31e-92,270,56.522,7.79e-89,261,56.522,4.31e-92,270
Peve_00010232,Pocillopora_meandrina_HIv1___RNAseq.g3044.t1,46.814,4.319999999999999e-87,267,47.486,1.0499999999999999e-67,218,47.15,4.319999999999999e-87,267
Peve_00010239,Pocillopora_meandrina_HIv1___RNAseq.g3043.t1,76.639,1.88e-147,411,76.639,2.4299999999999998e-147,411,76.639,1.88e-147,411
Peve_00010241,Pocillopora_meandrina_HIv1___RNAseq.g2460.t1,74.324,0,573,74.142,0,600,74.233,0,600
Peve_00010246,Pocillopora_meandrina_HIv1___RNAseq.g9625.t1,86.582,0,683,86.582,0,683,86.582,0,683
Peve_00010247,Pocillopora_meandrina_HIv1___RNAseq.g9616.t1,68.598,0,1006,68.598,0,1025,68.598,0,1025
Peve_00010248,Pocillopora_meandrina_HIv1___TS.g23153.t1,48.276,9.77e-29,105,48.276,1.08e-28,105,48.276,9.77e-29,105
Peve_00010249,Pocillopora_meandrina_HIv1___RNAseq.g9623.t1b,79.468,7.23e-146,410,78.327,2.26e-142,401,78.89750000000001,7.23e-146,410
Peve_00010250,Pocillopora_meandrina_HIv1___RNAseq.g9614.t1,70.025,0,573,72.559,0,561,71.292,0,573
Peve_00010251,Pocillopora_meandrina_HIv1___RNAseq.g8521.t1,75.735,0,2025,75.735,0,2004,75.735,0,2025
Peve_00010255,Pocillopora_meandrina_HIv1___RNAseq.g8522.t1,66.384,3.5299999999999993e-180,503,66.384,2.4999999999999997e-174,488,66.384,3.5299999999999993e-180,503
Peve_00010256,Pocillopora_meandrina_HIv1___RNAseq.g8523.t1,66.078,1.18e-121,349,67.491,4.6699999999999994e-129,368,66.78450000000001,4.6699999999999994e-129,368
Peve_00010258,Pocillopora_meandrina_HIv1___RNAseq.g8524.t1,83.553,0,533,83.553,0,520,83.553,0,533
Peve_00010263,Pocillopora_meandrina_HIv1___RNAseq.g8536.t1,53.942,0,1689,53.942,0,1668,53.942,0,1689
Peve_00010264,Pocillopora_meandrina_HIv1___RNAseq.g8542.t1,58.136,0,1623,58.136,0,1640,58.136,0,1640
Peve_00010271,Pocillopora_meandrina_HIv1___RNAseq.g8564.t1,56.904,0,811,57.382,0,791,57.143,0,811
Peve_00010274,Pocillopora_meandrina_HIv1___TS.g20303.t1a,75.368,0,736,75.579,0,743,75.4735,0,743
Peve_00010277,Pocillopora_meandrina_HIv1___RNAseq.g8613.t1,67.653,0,724,67.653,0,724,67.653,0,724
Peve_00010281,Pocillopora_meandrina_HIv1___RNAseq.g7761.t1,62.673,1.22e-86,255,62.673,1.51e-86,255,62.673,1.22e-86,255
Peve_00010288,Pocillopora_meandrina_HIv1___RNAseq.g7763.t1,92.308,8.939999999999999e-42,130,92.308,1.75e-41,130,92.308,8.939999999999999e-42,130
Peve_00010289,Pocillopora_meandrina_HIv1___RNAseq.g7764.t1,46.316,9.5199999999999975e-55,174,46.632,7.019999999999999e-46,151,46.474000000000004,9.5199999999999975e-55,174
Peve_00010295,Pocillopora_meandrina_HIv1___RNAseq.g16467.t1,50,4.08e-31,109,50,1.01e-30,108,50,4.08e-31,109
Peve_00010296,Pocillopora_meandrina_HIv1___RNAseq.g16466.t1,36.905,8.56e-13,58.2,36.905,1.02e-12,58.2,36.905,8.56e-13,58.2
Peve_00010298,Pocillopora_meandrina_HIv1___RNAseq.g15536.t1,75.154,0,780,75.154,0,790,75.154,0,790
Peve_00010300,Pocillopora_meandrina_HIv1___RNAseq.g15535.t1,54.208,4.27e-155,452,54.208,2.2999999999999997e-152,445,54.208,4.27e-155,452
Peve_00010301,Pocillopora_meandrina_HIv1___RNAseq.g15534.t1,97.761,0,813,97.761,0,813,97.761,0,813
Peve_00010302,Pocillopora_meandrina_HIv1___RNAseq.g15533.t1,73.973,9.429999999999998e-160,446,73.973,1.1699999999999998e-159,446,73.973,9.429999999999998e-160,446
Peve_00010306,Pocillopora_meandrina_HIv1___RNAseq.g9162.t1,50.679,4.280000000000001e-59,186,50.679,3.43e-57,182,50.679,4.280000000000001e-59,186
Peve_00010310,Pocillopora_meandrina_HIv1___RNAseq.g9161.t1,44.737,1.37e-12,60.1,42.424,1.12e-12,60.5,43.5805,1.12e-12,60.5
Peve_00010311,Pocillopora_meandrina_HIv1___TS.g27964.t1,68.548,2.1799999999999997e-129,368,68.548,9.050000000000001e-123,352,68.548,2.1799999999999997e-129,368
Peve_00010312,Pocillopora_meandrina_HIv1___RNAseq.g18574.t1,79.843,0,1351,79.843,0,1338,79.843,0,1351
Peve_00010314,Pocillopora_meandrina_HIv1___RNAseq.g18575.t1,43.077,3.17e-16,73.6,43.077,5.15e-19,81.3,43.077,5.15e-19,81.3
Peve_00010315,Pocillopora_meandrina_HIv1___RNAseq.g18576.t1,72.727,2.41e-33,115,68.675,3.8399999999999997e-38,127,70.701,3.8399999999999997e-38,127
Peve_00010316,Pocillopora_meandrina_HIv1___RNAseq.g18577.t1,70.617,0,545,70.37,0,543,70.49350000000001,0,545
Peve_00010317,Pocillopora_meandrina_HIv1___RNAseq.g18578.t1,85.106,3.08e-120,338,85.106,4.34e-120,338,85.106,3.08e-120,338
Peve_00010318,Pocillopora_meandrina_HIv1___TS.g27970.t1,82.55,0,735,82.55,0,739,82.55,0,739
Peve_00010329,Pocillopora_meandrina_HIv1___RNAseq.g2933.t1,51.515,1.17e-16,69.3,51.515,1.13e-16,69.3,51.515,1.13e-16,69.3
Peve_00010330,Pocillopora_meandrina_HIv1___TS.g18049.t1,63.228,2.7899999999999997e-174,493,63.228,3.9299999999999994e-174,493,63.228,2.7899999999999997e-174,493
Peve_00010331,Pocillopora_meandrina_HIv1___RNAseq.g2935.t1,59.448,1.3299999999999998e-168,483,59.534,1.3999999999999999e-179,511,59.491,1.3999999999999999e-179,511
Peve_00010332,Pocillopora_meandrina_HIv1___RNAseq.g2936.t1,76.119,1.12e-32,107,76.119,1.49e-32,107,76.119,1.12e-32,107
Peve_00010337,Pocillopora_meandrina_HIv1___RNAseq.g24794.t1,59.241,0,935,59.951,0,963,59.596000000000004,0,963
Peve_00010341,Pocillopora_meandrina_HIv1___RNAseq.g22411.t1,86.458,2.21e-123,351,86.458,7.750000000000001e-123,349,86.458,2.21e-123,351
Peve_00010342,Pocillopora_meandrina_HIv1___RNAseq.g22412.t1,72.766,0,738,55.858,0,818,64.312,0,818
Peve_00010343,Pocillopora_meandrina_HIv1___RNAseq.g22413.t1,73.981,0,2160,73.981,0,2166,73.981,0,2166
Peve_00010345,Pocillopora_meandrina_HIv1___RNAseq.g22415.t1,96.197,0,895,96.197,0,895,96.197,0,895
Peve_00010347,Pocillopora_meandrina_HIv1___RNAseq.g22410.t1,81.449,0,583,81.449,0,565,81.449,0,583
Peve_00010348,Pocillopora_meandrina_HIv1___RNAseq.g5970.t1,66.346,3.66e-39,133,66.346,9.31e-39,133,66.346,3.66e-39,133
Peve_00010350,Pocillopora_meandrina_HIv1___TS.g464.t1a,47.351,2.04e-76,251,47.351,1.6299999999999999e-83,269,47.351,1.6299999999999999e-83,269
Peve_00010354,Pocillopora_meandrina_HIv1___RNAseq.g29728.t1,62.891,4.609999999999999e-112,322,62.891,3.24e-105,305,62.891,4.609999999999999e-112,322
Peve_00010355,Pocillopora_meandrina_HIv1___RNAseq.g25133.t1,60.576,0,1289,60.576,0,1279,60.576,0,1289
Peve_00010364,Pocillopora_meandrina_HIv1___TS.g24962.t1,54.476,0,731,54.476,0,730,54.476,0,731
Peve_00010368,Pocillopora_meandrina_HIv1___RNAseq.g29712.t1,38.369,8.04e-75,242,38.369,1.16e-69,228,38.369,8.04e-75,242
Peve_00010370,Pocillopora_meandrina_HIv1___RNAseq.g29714.t1,62.391,1.5099999999999996e-151,430,61.424,7.82e-147,418,61.9075,1.5099999999999996e-151,430
Peve_00010372,Pocillopora_meandrina_HIv1___RNAseq.g29715.t1,72.872,0,833,72.872,0,831,72.872,0,833
Peve_00010373,Pocillopora_meandrina_HIv1___RNAseq.g29721.t1,57.246,0,1251,56.667,0,1236,56.956500000000005,0,1251
Peve_00010375,Pocillopora_meandrina_HIv1___TS.g24977.t1,47.826,2.4099999999999997e-37,130,47.826,1.64e-37,130,47.826,1.64e-37,130
Peve_00010376,Pocillopora_meandrina_HIv1___RNAseq.g29725.t1,80.805,0,1152,80.805,0,1152,80.805,0,1152
Peve_00010377,Pocillopora_meandrina_HIv1___RNAseq.g29726.t1,81.863,8.839999999999999e-124,348,81.863,1.1400000000000001e-123,348,81.863,8.839999999999999e-124,348
Peve_00010378,Pocillopora_meandrina_HIv1___RNAseq.g29727.t1,66.272,2.4100000000000003e-73,218,66.272,1.42e-72,217,66.272,2.4100000000000003e-73,218
Peve_00010383,Pocillopora_meandrina_HIv1___TS.g19745.t1,81.6,1.74e-69,211,81.6,1.4199999999999999e-69,211,81.6,1.4199999999999999e-69,211
Peve_00010389,Pocillopora_meandrina_HIv1___RNAseq.g10563.t1c,73.864,0,1044,74.432,0,1098,74.148,0,1098
Peve_00010393,Pocillopora_meandrina_HIv1___TS.g13984.t1,67.937,0,879,67.937,0,879,67.937,0,879
Peve_00010394,Pocillopora_meandrina_HIv1___RNAseq.g10565.t1,71.727,0,764,71.727,0,751,71.727,0,764
Peve_00010400,Pocillopora_meandrina_HIv1___RNAseq.g26502.t1,80.909,1.8399999999999996e-133,374,80.909,2.21e-133,374,80.909,1.8399999999999996e-133,374
Peve_00010402,Pocillopora_meandrina_HIv1___RNAseq.g26500.t1,77.305,3.0499999999999997e-147,413,77.305,1.5199999999999998e-145,409,77.305,3.0499999999999997e-147,413
Peve_00010404,Pocillopora_meandrina_HIv1___RNAseq.g28322.t1,84.699,2.01e-117,339,84.699,3.27e-117,339,84.699,2.01e-117,339
Peve_00010406,Pocillopora_meandrina_HIv1___RNAseq.g28323.t1,77.795,0,985,77.795,0,984,77.795,0,985
Peve_00010422,Pocillopora_meandrina_HIv1___RNAseq.g5545.t1,77.895,3.9399999999999993e-168,487,77.895,1.7799999999999997e-168,487,77.895,1.7799999999999997e-168,487
Peve_00010423,Pocillopora_meandrina_HIv1___RNAseq.g5563.t1,71.856,1.41e-82,240,71.856,1.94e-82,240,71.856,1.41e-82,240
Peve_00010425,Pocillopora_meandrina_HIv1___TS.g24284.t1,62.5,4.9899999999999995e-52,165,59.375,1.25e-51,164,60.9375,4.9899999999999995e-52,165
Peve_00010427,Pocillopora_meandrina_HIv1___RNAseq.g5565.t1,65.877,1.0299999999999999e-81,242,66.216,6.52e-88,258,66.0465,6.52e-88,258
Peve_00010428,Pocillopora_meandrina_HIv1___RNAseq.g5566.t1,56.738,1.19e-49,157,56.738,1.94e-49,157,56.738,1.19e-49,157
Peve_00010429,Pocillopora_meandrina_HIv1___TS.g24287.t1,84.5,0,4143,84.304,0,4221,84.402,0,4221
Peve_00010432,Pocillopora_meandrina_HIv1___RNAseq.11794_t,32.929,2.53e-76,261,34.432,1.44e-70,246,33.6805,2.53e-76,261
Peve_00010434,Pocillopora_meandrina_HIv1___RNAseq.g22482.t1,67.647,2.4900000000000002e-123,352,67.647,3.1500000000000006e-123,352,67.647,2.4900000000000002e-123,352
Peve_00010435,Pocillopora_meandrina_HIv1___RNAseq.1641_t,72.18,1.1799999999999999e-128,365,72.18,2.3299999999999997e-109,316,72.18,1.1799999999999999e-128,365
Peve_00010436,Pocillopora_meandrina_HIv1___RNAseq.g22485.t1,82.965,0,1056,82.965,0,1056,82.965,0,1056
Peve_00010437,Pocillopora_meandrina_HIv1___TS.g27252.t1,84.195,0,583,84.195,0,583,84.195,0,583
Peve_00010439,Pocillopora_meandrina_HIv1___TS.g27242.t1,74.708,0,1081,74.708,0,1056,74.708,0,1081
Peve_00010440,Pocillopora_meandrina_HIv1___RNAseq.g22480.t1c,64.663,0,541,64.663,0,541,64.663,0,541
Peve_00010443,Pocillopora_meandrina_HIv1___RNAseq.g22481.t1,65.428,8.25e-120,343,65.428,4.619999999999999e-112,324,65.428,8.25e-120,343
Peve_00010444,Pocillopora_meandrina_HIv1___RNAseq.g15235.t1,60.617,0,1055,60.617,0,1041,60.617,0,1055
Peve_00010446,Pocillopora_meandrina_HIv1___RNAseq.g15231.t1,47.326,9.119999999999997e-119,349,47.326,1.17e-118,349,47.326,9.119999999999997e-119,349
Peve_00010448,Pocillopora_meandrina_HIv1___RNAseq.g15232.t1,38.288,7.15e-78,255,40.633,6.38e-80,261,39.460499999999996,6.38e-80,261
Peve_00010449,Pocillopora_meandrina_HIv1___RNAseq.g27187.t1,87.288,0,647,87.288,0,647,87.288,0,647
Peve_00010451,Pocillopora_meandrina_HIv1___RNAseq.g27185.t1,51.007,4.73e-75,234,51.007,9.33e-75,233,51.007,4.73e-75,234
Peve_00010452,Pocillopora_meandrina_HIv1___RNAseq.g27184.t1,69.548,0,1037,69.548,0,1037,69.548,0,1037
Peve_00010453,Pocillopora_meandrina_HIv1___RNAseq.g27186.t1,81.312,0,3072,81.312,0,3078,81.312,0,3078
Peve_00010456,Pocillopora_meandrina_HIv1___RNAseq.g6972.t1,80.325,0,929,80.325,0,929,80.325,0,929
Peve_00010457,Pocillopora_meandrina_HIv1___RNAseq.g6971.t1,60.171,0,1024,60.171,0,1024,60.171,0,1024
Peve_00010468,Pocillopora_meandrina_HIv1___TS.g11473.t1,40.659,6.8099999999999996e-40,135,40.659,4.5e-33,118,40.659,6.8099999999999996e-40,135
Peve_00010472,Pocillopora_meandrina_HIv1___RNAseq.g15076.t1,75.385,0,1102,75.385,0,1081,75.385,0,1102
Peve_00010476,Pocillopora_meandrina_HIv1___RNAseq.g15075.t1,70.546,0,574,70.546,0,574,70.546,0,574
Peve_00010477,Pocillopora_meandrina_HIv1___RNAseq.g15074.t1,95.238,1.02e-120,337,95.238,1.25e-120,337,95.238,1.02e-120,337
Peve_00010478,Pocillopora_meandrina_HIv1___RNAseq.g15073.t1,67.553,1.3000000000000001e-79,236,67.553,9.57e-80,236,67.553,9.57e-80,236
Peve_00010479,Pocillopora_meandrina_HIv1___RNAseq.g15071.t1,46.844,3.54e-66,213,39.706,9.939999999999999e-57,189,43.275000000000006,3.54e-66,213
Peve_00010482,Pocillopora_meandrina_HIv1___RNAseq.g22169.t1,48.913,1.29e-20,85.5,48.913,7.02e-21,85.5,48.913,7.02e-21,85.5
Peve_00010483,Pocillopora_meandrina_HIv1___RNAseq.g28520.t1,53.973,3.9199999999999997e-137,411,53.973,2.43e-137,411,53.973,2.43e-137,411
Peve_00010485,Pocillopora_meandrina_HIv1___RNAseq.g15874.t1,78.089,0,714,78.089,0,714,78.089,0,714
Peve_00010496,Pocillopora_meandrina_HIv1___RNAseq.g15887.t1,73.741,3.9699999999999995e-148,416,73.741,2.88e-147,414,73.741,3.9699999999999995e-148,416
Peve_00010497,Pocillopora_meandrina_HIv1___RNAseq.g15888.t1,68.421,2.84e-136,390,69.027,2.2899999999999997e-137,393,68.724,2.2899999999999997e-137,393
Peve_00010504,Pocillopora_meandrina_HIv1___RNAseq.g2955.t1,79.934,0,949,79.934,0,928,79.934,0,949
Peve_00010505,Pocillopora_meandrina_HIv1___RNAseq.g2959.t1,59.777,2.0799999999999997e-37,126,57.558,8.51e-33,115,58.667500000000004,2.0799999999999997e-37,126
Peve_00010508,Pocillopora_meandrina_HIv1___RNAseq.g2958.t1,69.103,1.33e-150,426,69.103,4.57e-149,422,69.103,1.33e-150,426
Peve_00010510,Pocillopora_meandrina_HIv1___RNAseq.g2956.t1,77.188,0,1014,77.188,0,1014,77.188,0,1014
Peve_00010523,Pocillopora_meandrina_HIv1___RNAseq.g23575.t1,53.959,4.3499999999999997e-116,337,54.252,8.300000000000001e-117,338,54.105500000000006,8.300000000000001e-117,338
Peve_00010524,Pocillopora_meandrina_HIv1___RNAseq.g23573.t1,73.697,0,1060,74.02,0,1117,73.85849999999999,0,1117
Peve_00010526,Pocillopora_meandrina_HIv1___TS.g16453.t1,61.443,0,1062,61.443,0,1041,61.443,0,1062
Peve_00010528,Pocillopora_meandrina_HIv1___RNAseq.g23570.t1,82.579,0,1176,82.579,0,1221,82.579,0,1221
Peve_00010546,Pocillopora_meandrina_HIv1___RNAseq.g172.t1,45.4,0,1744,45.537,0,1765,45.4685,0,1765
Peve_00010548,Pocillopora_meandrina_HIv1___RNAseq.g175.t1,67.66,0,685,67.66,0,700,67.66,0,700
Peve_00010551,Pocillopora_meandrina_HIv1___TS.g6939.t2,49.713,0,644,50.745,0,636,50.229,0,644
Peve_00010553,Pocillopora_meandrina_HIv1___RNAseq.g24084.t1,81.406,0,2509,81.677,0,2521,81.54150000000001,0,2521
Peve_00010567,Pocillopora_meandrina_HIv1___RNAseq.g5872.t1,45.455,5.65e-12,56.6,45.455,4.65e-12,56.6,45.455,4.65e-12,56.6
Peve_00010568,Pocillopora_meandrina_HIv1___TS.g5537.t1,47.205,4.89e-93,280,47.826,2.6899999999999996e-88,268,47.5155,4.89e-93,280
Peve_00010569,Pocillopora_meandrina_HIv1___RNAseq.g5883.t1,55.919,1.54e-141,409,53.883,4.41e-135,393,54.900999999999996,1.54e-141,409
Peve_00010571,Pocillopora_meandrina_HIv1___RNAseq.g5884.t1b,53.333,6.719999999999999e-138,397,53.933,2.1799999999999998e-141,407,53.632999999999996,2.1799999999999998e-141,407
Peve_00010572,Pocillopora_meandrina_HIv1___RNAseq.g5884.t1a,81.232,0,518,81.416,0,545,81.324,0,545
Peve_00010573,Pocillopora_meandrina_HIv1___RNAseq.g5885.t1,64.531,3.1999999999999995e-160,461,65.977,0,534,65.254,0,534
Peve_00010574,Pocillopora_meandrina_HIv1___TS.g24607.t1,44.497,0,1286,44.497,0,1266,44.497,0,1286
Peve_00010577,Pocillopora_meandrina_HIv1___RNAseq.g5887.t1,56.574,0,2861,49.475,0,1942,53.0245,0,2861
Peve_00010579,Pocillopora_meandrina_HIv1___TS.g18660.t1,61.165,8.28e-136,389,61.165,1.23e-135,389,61.165,8.28e-136,389
Peve_00010581,Pocillopora_meandrina_HIv1___RNAseq.g19070.t1,77.206,0,864,77.206,0,864,77.206,0,864
Peve_00010582,Pocillopora_meandrina_HIv1___RNAseq.g19067.t1,60.807,0,780,60.807,0,780,60.807,0,780
Peve_00010584,Pocillopora_meandrina_HIv1___RNAseq.g19069.t1,93.578,1.3200000000000001e-73,213,93.578,1.67e-73,213,93.578,1.3200000000000001e-73,213
Peve_00010585,Pocillopora_meandrina_HIv1___RNAseq.g19068.t1,49.327,0,669,52.113,7.06e-173,538,50.72,0,669
Peve_00010586,Pocillopora_meandrina_HIv1___RNAseq.g4253.t1,62.035,0,1256,62.044,0,1238,62.0395,0,1256
Peve_00010587,Pocillopora_meandrina_HIv1___RNAseq.g9216.t2,69.544,1.0599999999999999e-178,520,69.544,2.2099999999999997e-177,516,69.544,1.0599999999999999e-178,520
Peve_00010619,Pocillopora_meandrina_HIv1___TS.g17165.t1a,56.338,2.66e-78,247,56.338,2.56e-78,247,56.338,2.56e-78,247
Peve_00010631,Pocillopora_meandrina_HIv1___RNAseq.g397.t1,75.408,0,1008,75.784,0,1001,75.596,0,1008
