,ACR-139-TP1,ACR-139-TP3,ACR-139-TP4,ACR-145-TP1,ACR-145-TP3,ACR-145-TP4,ACR-150-TP1,ACR-150-TP3,ACR-150-TP4,ACR-173-TP1,ACR-173-TP3,ACR-173-TP4,ACR-186-TP1,ACR-186-TP3,ACR-186-TP4,ACR-225-TP1,ACR-225-TP3,ACR-225-TP4,ACR-229-TP1,ACR-229-TP3,ACR-229-TP4,ACR-237-TP1,ACR-237-TP3,ACR-237-TP4,ACR-244-TP1,ACR-244-TP3,ACR-244-TP4,ACR-265-TP1,ACR-265-TP3,POC-201-TP1,POC-201-TP3,POC-219-TP1,POC-219-TP3,POC-219-TP4,POC-222-TP1,POC-222-TP3,POC-222-TP4,POC-255-TP1,POC-255-TP3,POC-255-TP4,POC-259-TP1,POC-259-TP3,POC-259-TP4,POC-40-TP1,POC-40-TP3,POC-40-TP4,POC-42-TP1,POC-42-TP3,POC-42-TP4,POC-52-TP1,POC-52-TP3,POC-52-TP4,POC-53-TP1,POC-53-TP3,POC-53-TP4,POC-57-TP1,POC-57-TP3,POC-57-TP4,POR-216-TP1,POR-216-TP2,POR-216-TP3,POR-216-TP4,POR-236-TP1,POR-236-TP2,POR-245-TP1,POR-245-TP2,POR-245-TP3,POR-245-TP4,POR-260-TP1,POR-260-TP2,POR-260-TP3,POR-260-TP4,POR-262-TP1,POR-262-TP2,POR-262-TP3,POR-262-TP4,POR-69-TP1,POR-69-TP2,POR-69-TP3,POR-69-TP4,POR-72-TP1,POR-72-TP2,POR-72-TP3,POR-72-TP4,POR-73-TP1,POR-73-TP2,POR-73-TP3,POR-73-TP4,POR-74-TP1,POR-74-TP2,POR-74-TP3,POR-74-TP4,POR-83-TP1,POR-83-TP2,POR-83-TP3,POR-83-TP4
PGE,148199.719509635,199310.811532765,1261333.25703359,116965.179043395,79498.3648288422,81576.8458634765,42290.8170095952,110981.091519365,170665.141480665,117162.686604635,222796.796065033,172957.688784493,100930.745454729,216075.736338272,68075.9364765225,129319.901017963,184034.057935524,127699.926994896,12358.8697608923,126538.109461899,291842.014550668,137772.89572933,93518.3937796934,193673.756075687,131507.145660967,65642.9965592703,108278.565250103,86063.8595419547,81319.5875382901,447387.395342682,1006289.12756947,811275.269298142,1174558.56266276,667399.076072057,626962.469312961,792719.126063941,652200.904528668,648416.635723569,864161.794324491,644804.490399961,864098.905544895,561974.117003645,868802.327752079,437741.827047461,865427.895133315,684071.907114468,913937.948884676,1438909.54147868,962127.971060297,704875.00448384,916749.733757087,1167967.74205805,443723.456661966,706990.708930133,1012921.74785425,849441.6753094,609841.795287779,490945.540330494,93561.481747373,79703.3040914482,119735.41327427,31289.2882437715,15708.0229555414,0,17384.2228592126,27665.3576051173,0,95652.6528040289,39474.0496049941,22323.1695434571,62868.9982877936,36120.2072616143,43872.2924541372,34887.0369194229,46526.7112527202,18577.5185644008,0,28310.1566185966,0,50293.464257916,22457.7113113367,45439.1200352223,64243.136388565,24046.2744163028,93433.2222638976,30111.443986246,0,52657.5847811629,21365.3449040064,0,28301.0360543102,49416.5464413421,0,0,11487.4888708536,25313.0408838898
Chenodeoxycholate,0,12192.8910963709,34556.2234387636,15527.6935683243,18613.3941750205,53136.3901127216,0,0,0,0,28936.669751951,25252.209508117,0,28688.9661417487,13062.5354788712,32914.1868624633,35985.8028917344,9154.51638336622,0,8489.09220382779,34048.8608648114,10735.5095553462,0,0,20864.2444612176,14000.1231123475,8740.56336658718,16206.7820563408,67684.6474399734,292046.341813854,191315.090533669,104834.502820143,512237.258152704,578431.764174329,302219.58185556,79696.0488158225,345614.693916554,252909.834176259,445637.152750233,275668.39217508,644340.593909821,225896.426996369,171284.717672181,109841.796427354,330332.762335286,298354.033005652,271016.202850192,534487.259023307,343826.54437061,392323.915673222,227445.768941648,394058.746734705,58841.1931285546,268840.76076408,441155.152391334,526925.218683733,334643.492964804,122828.324900912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamma-Tocopherol,48123.982697825,55788.3114724203,59901.091762018,37940.779451943,48815.8484534859,39789.9389304441,19167.4638425421,48108.9558600311,76658.1584185505,50493.6355791719,123860.330857581,56368.5846224798,15785.1154659971,89149.6091855074,37065.8749564483,54041.1897651433,85364.9052603057,37557.8534845105,9726.26094180158,61320.2968519438,74196.4134442105,47884.6419719329,56645.5832071953,42748.3913014779,49335.0382011696,20815.8821757038,24541.3943447682,34556.3846904503,25867.8312847106,91361.2364693948,168158.864740759,73612.5076804924,188913.612160347,104821.788743523,118024.068960346,90620.0871879597,93252.1621928813,130884.788712996,135968.575614131,84061.8641840174,132331.68313279,93911.6547834078,120094.684434182,63459.2650030687,143045.207570002,100486.290011906,113190.222517598,202625.868668979,94688.040744205,107750.586671644,181480.630758261,187763.683518185,73223.0280421448,136086.034877544,176122.792738849,149507.515711741,148149.041458907,110486.617923217,22278.0643580456,17229.6776663769,35049.9730995509,0,0,0,0,0,0,16118.4496357189,13378.8141440309,0,28762.6533534195,0,0,0,11361.6417212287,0,0,0,0,0,0,0,0,0,13612.7794322859,0,0,12089.1423312461,0,0,0,0,0,0,0,13668.6216307938
Adenylosuccinate,759747.689644526,265665.185081074,339642.873450734,1136579.1397022,490643.601095326,518883.015296155,82285.9802679914,485079.434227445,861601.298536508,929401.941696746,848340.742296706,1104361.99570996,157323.862227235,661481.448070812,700625.944397707,605919.295977937,174202.821800604,946920.146434289,436972.617326007,812128.788425789,409314.176311894,632088.775094657,486608.604174156,380848.457765473,515777.527910197,330443.895656459,828303.947896241,771052.029614736,325439.745135002,244724.138925523,355275.649569709,179427.158294463,212272.131073476,212108.593559125,230530.905384232,241131.603380777,177443.198513531,280147.50004807,262762.225319609,233119.568525782,230313.260388081,137972.391400809,263598.531625177,188002.927625581,195628.76318561,193488.050795667,269781.021028403,199386.841611987,238869.612411134,302597.029606063,25916.0253091056,297800.777006506,137863.73733166,201569.818769659,323070.082989456,349218.367048359,159786.522360165,173961.727363137,34734.6660073979,65802.6328425948,78870.7195245299,28214.687587863,14303.156433495,9567.40514155426,14311.2470537295,28995.3031648102,25092.4040466619,86759.8594186557,22999.069583383,25780.9833731332,49794.8494147916,29423.7304944038,36233.5368394531,21983.9299621124,34295.5805307193,10200.7228606697,25570.7779117307,25053.5776453992,28523.2214286683,138880.989646201,37267.0203763272,9705.02568280218,46422.7801540759,26024.1010567998,68887.1493529634,58519.8919842048,18959.1944269183,72698.6109244969,10484.0890702649,12697.3127708906,54824.5758203005,63800.669221733,28394.7015881053,32297.6166186279,22091.8930548396,42928.78154507
Cholesteryl Sulfate,0,25869.0279446774,0,30532.8191500591,0,23942.672659652,0,0,31208.3485811877,0,0,0,27387.472225064,97747.5273303737,25374.0419825684,0,30043.8262710331,0,0,24723.9553272868,43874.8888897977,40834.7443859273,0,0,0,42843.8146745244,0,0,44080.9381642745,32849.9827912804,40846.1759227373,33279.2503104731,59192.9574664511,28329.6058847971,51464.3813814906,28510.3534393062,72257.6588241616,45444.0156877592,93662.4271869265,52466.3946880086,52178.6918769681,26738.2712866853,35175.4987611167,43565.890126447,58545.6383960851,34352.004545657,0,43110.4531314022,154576.470409386,48867.7744192548,0,0,0,26528.4774285893,27631.7918493795,0,36002.2197979957,0,35071.9952108747,35110.4845826481,28869.9896705506,45646.8257943011,0,23858.0576264595,0,26985.0845494478,34017.2433133827,31872.6118578086,0,0,30186.7930576865,38702.5747694675,0,70436.6248954586,87794.8942480524,0,0,111242.305757404,40572.5193156239,73200.3600052081,0,0,39192.5638182416,0,33847.962159844,31320.2542886748,0,37067.9592915636,0,0,0,40082.6803016889,49523.0725186588,0,25873.0024532454,80749.8224730445
dCTP,0,8314.02968312376,9360.07529077107,0,0,16632.1710300408,0,0,0,0,0,0,0,0,9628.90506676149,0,0,0,17559.0935577434,0,0,0,0,0,0,0,0,0,21280.140951138,174264.676457655,155097.378813738,61886.0772762462,170836.646280635,115017.467066773,138384.286639702,228381.256920639,97858.3299427207,235612.337871093,294772.238991521,77609.81740633,20443.9800374571,0,0,13986.4140652775,11536.8068798104,17825.1456626881,29674.3499738574,193541.924887957,67691.1753855106,203708.300428413,0,23817.390464848,1164710.13304595,141402.986465608,110065.11625884,528783.036442605,317460.646868005,408112.765275964,0,0,11274.7937815961,7285.06011270325,0,0,0,0,0,0,0,0,12889.7562768888,0,0,0,0,0,12520.0129072848,14222.5388157328,0,8809.96742637921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDP-GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19969.4864031673,68130.2462078766,8507.33719682565,75300.1820002572,62098.626501848,14636.5411138502,18810.3270425403,114423.790455203,28332.1180301393,39106.0605632238,20699.2193187248,17075.0338613819,25771.0004273237,28382.0631495771,0,48249.2178683829,29828.5953628109,45273.4951250002,102119.96593173,75437.6325873111,33712.6532289774,14991.566403502,37945.2843478796,14276.2341108131,61742.1398527158,35176.4958279978,39292.3442914681,38150.3498219895,18157.5173970137,0,0,0,0,0,6117.75095505159,0,10069.9236541435,29163.0247174526,0,12694.1739100738,0,0,0,0,7105.30607800172,0,0,6088.56558633511,0,0,13402.4036063006,9453.32891563253,36832.7368359342,0,12883.4555486431,0,0,0,0,0,6894.81632125185,12216.7666212588,0,12952.3507736263,6377.23183469304,9518.74908313606,0
Oxidized Glutathione,0,0,0,0,0,0,53059.7488779487,73552.2724425522,0,85175.6603340311,0,0,0,0,0,0,0,78622.0432237545,167067.749355319,0,0,84183.2815869935,93591.5157938286,405991.552995256,613102.213600811,227649.548468275,2641081.41386803,0,66618.6917625482,778406.972279703,513678.15391046,2853315.33683289,292761.244295899,354234.79507537,721798.425904677,759999.003275323,143356.686014602,5248459.76469262,715422.85118968,707386.096758459,134171.91719349,207311.431747869,1169344.46605552,455304.074980879,518884.200008738,3294803.68147423,2305401.79579586,101439.951693931,4482007.15704302,791234.125907209,138494.089856588,867738.913751127,9518944.05558378,509603.882472872,424657.355939093,3498668.23881709,201556.059054187,11849145.5890018,2844711.74177964,863224.815470649,130860.202849085,364853.084329719,796678.846920519,1276257.62981728,1042670.81463526,1032415.202766,3437199.47823045,1044254.68319016,10105569.8818118,1546142.77462577,695922.164308663,1895471.00556512,1328200.83738288,1462802.31294352,1448046.23661423,1265444.93768221,21280119.8929595,3086139.89711141,536978.351252676,4516545.32235968,498700.851185106,2028314.03648276,179660.302199026,2430144.97110882,1504362.38311471,2673750.17245374,1375667.78402615,145013.017146831,491290.850762758,4982515.08573578,1333080.72663149,2013951.11520168,6104369.2374598,914966.80485367,1439236.96501146,114700.18736645
2C13-Glutamic acid,53883471.2585314,56895293.3284391,49772057.4576019,68508111.1587374,61160569.4686288,68179825.8962209,132182.772844745,58722452.7138989,55933980.5504892,54759334.1255583,53767952.8951531,53637022.4409736,64575414.182471,52333160.4097231,64904787.816319,62540656.1509899,63048841.9137807,94173238.6826223,1113836.63959564,62889589.3861171,120273.201043743,54733347.661149,64214254.092928,91555843.9506228,65000926.025546,75834022.4879716,93038989.6399047,60509508.3995478,70290890.5419646,71106924.2089068,57845322.7658633,63703064.7865549,54621109.3459807,62297531.2542642,67421183.1406342,71094270.2045171,60688408.9745331,53773468.137107,68365581.3457207,62603227.8374133,49477545.304119,64436584.6096585,66489404.686727,78725378.987878,53940334.4840307,58842696.1797091,46787611.0013104,49714241.6605957,56608137.067988,65161273.476642,242904.707397492,59151387.5769981,142357293.97278,63147906.6457784,54516322.0487171,51093849.1012562,75307096.4703683,114383715.54777,55925990.9288095,279230.003580034,63127113.2550818,72696948.478432,57224348.1286151,68726130.1651605,55608462.6504821,60737805.0089269,68946515.7803777,67171993.270042,54139853.1395368,66370437.0109914,65522227.797426,74591294.0642207,65663427.3150824,68969920.4158876,68833030.3174984,63687216.3166318,134562898.003418,63368917.8563187,80160950.950283,66573646.5226664,68313758.3160909,71148041.5879276,72440701.5267977,73519776.9215726,65954003.1787681,73722233.7933257,69809613.2698376,50227198.996566,63604305.8613883,71036839.6275266,60758196.5413319,60347981.4780376,70134911.9775489,91559.8959529012,80697080.0557862,64846950.909437
2C13-Tyrosine,127262.056205874,306661.198889175,169104.928845066,138622.789618591,345675.385793039,349844.92579322,199652.423654813,222538.519826338,110426.4113834,210068.264402014,256401.453380602,208975.720921758,180496.164624196,169728.940217294,166116.455956235,194894.023678608,283375.934231391,127314.517777306,99211.6244913472,191931.690251832,146098.260674197,123793.243787533,199938.639040655,105930.256400327,239822.996976764,339927.476565764,131577.746805088,208392.968198453,401841.829951212,127488.705347828,164186.730877495,215509.55960251,199014.275203037,215568.578715237,198122.404164055,217348.15064269,207972.213615764,125375.213089196,161258.092846056,211786.950926422,87935.5572867945,310989.87656879,142294.068244558,180083.587746068,220187.218509893,172408.610418029,122324.767044654,230876.944174875,139718.367971025,169552.933384409,171499.489190154,118080.293428179,161812.225408548,205407.813973969,189902.731895889,133728.322410336,377624.464865716,135628.26477941,90226.9375756552,315319.636009388,216476.637042775,356217.269649799,169875.035920825,544716.909588659,159182.006591742,263783.703285169,297288.891478514,317854.724738704,205850.809125885,462742.454765917,205257.139587988,531103.260745274,168836.749579822,333661.698519632,206421.601588661,194599.634234319,123412.789584273,136866.237008551,449290.466032102,226800.73815481,596525.775999394,143478.899400256,533088.206601588,303678.038609111,360578.017129171,526571.497791389,462487.08225536,153214.225344382,204964.542827243,428034.352543836,192862.591165717,182533.061841925,156626.900666757,538374.409998656,509644.936056639,323761.252497542
3C13-Lactate,3265943.57588968,8012297.79315118,4222821.42097013,3775265.62084078,10347420.8802221,10509436.331126,6478210.970327,5208041.95186862,3387612.23334491,5208996.71528644,7088450.29826353,6678577.99865358,4211208.03103592,4895254.34359548,6142950.99070535,5382640.37711255,10304962.9411979,6163599.48428405,1712341.74724212,6299380.33268798,3555709.65074708,3475905.79458774,6677485.40555445,7426226.70891787,5868695.88543842,11449625.0700666,5723464.12955606,6612663.92024663,12281056.6065991,3525509.71090757,5272277.32306471,4496711.91288284,5801453.08108926,8027255.92802975,4995718.41335006,5985640.78880206,5368449.15603957,3489184.67220043,4960957.59547585,6182415.0136556,3528729.08769078,9950493.42205312,4522292.958278,4811302.31944821,5523924.52848589,5752946.40228361,3172908.22980054,4832815.06811943,3784718.12393581,5095436.18133425,4458191.15195293,3880659.73689203,6278669.65499618,5104929.70772506,6388632.8790773,4108720.73396559,11256203.2645334,5047889.59030725,3190832.95998221,7355557.36944709,6256512.01154072,10903619.870383,6330703.89933599,16300304.9691632,4013294.70121965,7244898.14379291,7334720.34816173,10808287.5332728,5463004.90387964,14680720.4131785,6321337.57998378,16419290.7602206,4128965.63327488,10721672.5592279,6370474.13189866,7068451.53605929,5612849.73386426,4561821.85233636,13351498.865744,6180402.53025576,21555917.4459036,3487632.17720227,19677276.8804259,9752463.76644982,10289966.7787212,21028150.7427656,15512086.2599885,5032839.29603285,5943164.72163623,14533184.4876841,5663609.60237259,5008753.09351152,5220552.21423523,22806099.6775623,18349819.8822987,10933561.8773465
6C13-Glucose,3157463.0991415,3085308.97432816,2588829.85474081,3283587.17413996,3650632.2369577,4719208.70623267,0,2018902.73310958,2102555.12821438,2844164.78199726,3280853.68916963,3594204.46254057,2703119.08102364,3128154.13254346,3930585.46450513,3693085.42549704,4594823.85737438,3431505.65717199,3950435.08501283,3457108.25544708,0,2064750.34628379,2598340.95831496,4798074.97076645,4069424.36097118,4750291.40446934,3447057.77366481,2551663.97111053,4978791.5056164,3263813.76016157,3613602.71824021,2265714.21784052,3383387.94309274,5072696.72620755,3842929.60165953,3947379.34079615,4119698.35449098,1998681.12547155,3064818.29025032,2847129.84561414,2296507.18613954,4037944.67535689,3310860.6210362,3071293.96598286,2857106.86534692,3032937.39937941,2446309.45817906,3249917.1031294,3711012.66646821,2251780.53349842,0,2842886.76975108,5173421.58414607,2727564.78904359,3980411.54370157,3357187.00646126,5319721.43865279,3276391.53277416,3849550.60214758,0,3275146.29028016,5847270.9990705,2761426.33490436,4738354.1027674,2381885.75358339,5151084.755863,4017086.31457569,5107922.26481168,2519171.6550433,4385339.1571717,4054363.61512322,7335123.15682814,2206973.51609504,3770229.012026,2664433.91270411,3357804.23907154,3861473.87105916,2968566.88239118,4419202.8832867,3454533.07017844,7842480.61697392,3512363.3761558,6248266.36082863,3830297.72038795,3590908.86387214,4800683.17117945,4563546.76349141,3427479.97068025,2638890.53681653,6069663.24494737,2817226.33448546,2602977.69382935,4440460.34008768,0,7630191.79843388,4577736.48759084
Cytosine,18740091.7635636,18622633.25341,46366630.1396004,266893.430838517,650745.038902536,174000.771306706,0,0,129113.549688855,301503.857941554,630222.804769179,532838.683351337,12857497.5781569,14481546.9948354,2658636.8176778,3637829.02125502,2784541.75493996,7840318.2757225,561805.318928653,845862.631521447,409477.851798283,254619.965094909,0,1334288.75446683,323094.850710935,250815.681589951,165558.290231112,276153.520239398,0,91660.8369141903,236011.605176593,72793.462428602,155239.691809054,73050.7261816065,0,285164.214688745,192127.679087062,146347.322302351,271908.454900974,126207.934236249,95821.4446244345,99017.5946885855,285606.348328284,0,129728.688206604,152478.895454351,84561.6434727589,175789.439935632,177088.799776916,0,61742.0228264699,823683.171857781,0,161094.599199779,171196.21154334,315773.487032995,99651.4010046497,118125.669886852,6566081.87864275,5926288.04254289,4357053.57815246,4050383.09682214,2072556.23603693,1837106.85643007,102086.106903007,99249.0588523799,3423143.99499063,4553334.03607825,116392.11656006,88926.0317763524,127692.40676788,0,2635955.62284928,1241330.49795391,1938777.40749814,682554.8456779,197975.487135542,123320.875827407,85875.0906693257,137622.22697149,320020.758516105,2616210.19428158,0,76820.1258972701,1255574.52888337,1211763.29167322,1364638.70233031,4286717.96610583,1846402.61876654,2027313.6532591,5371980.56833319,4511590.32457322,908638.489477693,410882.558173602,1396071.46605325,1743429.66682855
