"","name","module","type"
"10328","FUN_014897","ME2","gene"
"10329","FUN_014914","ME2","gene"
"10330","FUN_014936","ME2","gene"
"10331","FUN_014943","ME2","gene"
"10332","FUN_014967","ME2","gene"
"10333","FUN_015044","ME2","gene"
"10334","FUN_015097","ME2","gene"
"10335","FUN_015139","ME2","gene"
"10336","FUN_015183","ME2","gene"
"10337","FUN_015154","ME2","gene"
"10338","FUN_015220","ME2","gene"
"10339","FUN_015216","ME2","gene"
"10340","FUN_015241","ME2","gene"
"10341","FUN_015294","ME2","gene"
"10342","FUN_015313","ME2","gene"
"10343","FUN_015340","ME2","gene"
"10344","FUN_015373","ME2","gene"
"10345","FUN_015402","ME2","gene"
"10346","FUN_015981","ME2","gene"
"10347","FUN_015985","ME2","gene"
"10348","FUN_015995","ME2","gene"
"10349","FUN_016037","ME2","gene"
"10350","FUN_016104","ME2","gene"
"10351","FUN_016110","ME2","gene"
"10352","FUN_016140","ME2","gene"
"10353","FUN_016200","ME2","gene"
"10354","FUN_016223","ME2","gene"
"10355","FUN_016266","ME2","gene"
"10356","FUN_016288","ME2","gene"
"10357","FUN_016299","ME2","gene"
"10358","FUN_016331","ME2","gene"
"10359","FUN_016353","ME2","gene"
"10360","FUN_016396","ME2","gene"
"10361","FUN_016449","ME2","gene"
"10362","FUN_016483","ME2","gene"
"10363","FUN_016476","ME2","gene"
"10364","FUN_016504","ME2","gene"
"10365","FUN_016489","ME2","gene"
"10366","FUN_016571","ME2","gene"
"10367","FUN_016599","ME2","gene"
"10368","FUN_016604","ME2","gene"
"10369","FUN_016614","ME2","gene"
"10370","FUN_016621","ME2","gene"
"10371","FUN_016713","ME2","gene"
"10372","FUN_016778","ME2","gene"
"10373","FUN_016990","ME2","gene"
"10374","FUN_017243","ME2","gene"
"10375","FUN_017760","ME2","gene"
"10376","FUN_017774","ME2","gene"
"10377","FUN_017772","ME2","gene"
"10378","FUN_017776","ME2","gene"
"10379","FUN_017788","ME2","gene"
"10380","FUN_017808","ME2","gene"
"10381","FUN_017841","ME2","gene"
"10382","FUN_017842","ME2","gene"
"10383","FUN_017899","ME2","gene"
"10384","FUN_017915","ME2","gene"
"10385","FUN_017923","ME2","gene"
"10386","FUN_017940","ME2","gene"
"10387","FUN_017946","ME2","gene"
"10388","FUN_017966","ME2","gene"
"10389","FUN_018023","ME2","gene"
"10390","FUN_018123","ME2","gene"
"10391","FUN_018424","ME2","gene"
"10392","FUN_018425","ME2","gene"
"10393","FUN_018475","ME2","gene"
"10394","FUN_018478","ME2","gene"
"10395","FUN_018842","ME2","gene"
"10396","FUN_018860","ME2","gene"
"10397","FUN_019346","ME2","gene"
"10398","FUN_019560","ME2","gene"
"10399","FUN_020836","ME2","gene"
"10400","FUN_020852","ME2","gene"
"10401","FUN_021108","ME2","gene"
"10402","FUN_021112","ME2","gene"
"10403","FUN_021196","ME2","gene"
"10404","FUN_021465","ME2","gene"
"10405","FUN_021473","ME2","gene"
"10406","FUN_022042","ME2","gene"
"10407","FUN_022043","ME2","gene"
"10408","FUN_022076","ME2","gene"
"10409","FUN_022055","ME2","gene"
"10410","FUN_022104","ME2","gene"
"10411","FUN_022197","ME2","gene"
"10412","FUN_022216","ME2","gene"
"10413","FUN_022219","ME2","gene"
"10414","FUN_022274","ME2","gene"
"10415","FUN_022294","ME2","gene"
"10416","FUN_022327","ME2","gene"
"10417","FUN_022359","ME2","gene"
"10418","FUN_022342","ME2","gene"
"10419","FUN_022390","ME2","gene"
"10420","FUN_022395","ME2","gene"
"10421","FUN_022429","ME2","gene"
"10422","FUN_022443","ME2","gene"
"10423","FUN_022506","ME2","gene"
"10424","FUN_022520","ME2","gene"
"10425","FUN_022518","ME2","gene"
"10426","FUN_022519","ME2","gene"
"10427","FUN_022540","ME2","gene"
"10428","FUN_022578","ME2","gene"
"10429","FUN_022604","ME2","gene"
"10430","FUN_022610","ME2","gene"
"10431","FUN_022625","ME2","gene"
"10432","FUN_022644","ME2","gene"
"10433","FUN_022722","ME2","gene"
"10434","FUN_022770","ME2","gene"
"10435","FUN_022824","ME2","gene"
"10436","FUN_022818","ME2","gene"
"10437","FUN_022852","ME2","gene"
"10438","FUN_022887","ME2","gene"
"10439","FUN_022910","ME2","gene"
"10440","FUN_022944","ME2","gene"
"10441","FUN_022936","ME2","gene"
"10442","FUN_022946","ME2","gene"
"10443","FUN_022955","ME2","gene"
"10444","FUN_022979","ME2","gene"
"10445","FUN_022981","ME2","gene"
"10446","FUN_023026","ME2","gene"
"10447","FUN_023014","ME2","gene"
"10448","FUN_023076","ME2","gene"
"10449","FUN_023118","ME2","gene"
"10450","FUN_023165","ME2","gene"
"10451","FUN_023179","ME2","gene"
"10452","FUN_023185","ME2","gene"
"10453","FUN_023198","ME2","gene"
"10454","FUN_023220","ME2","gene"
"10455","FUN_023224","ME2","gene"
"10456","FUN_023231","ME2","gene"
"10457","FUN_023238","ME2","gene"
"10458","FUN_023251","ME2","gene"
"10459","FUN_023268","ME2","gene"
"10460","FUN_023374","ME2","gene"
"10461","FUN_023405","ME2","gene"
"10462","FUN_023420","ME2","gene"
"10463","FUN_023439","ME2","gene"
"10464","FUN_023524","ME2","gene"
"10465","FUN_023558","ME2","gene"
"10466","FUN_023588","ME2","gene"
"10467","FUN_023590","ME2","gene"
"10468","FUN_023597","ME2","gene"
"10469","FUN_023635","ME2","gene"
"10470","FUN_023648","ME2","gene"
"10471","FUN_023649","ME2","gene"
"10472","FUN_023672","ME2","gene"
"10473","FUN_023682","ME2","gene"
"10474","FUN_023700","ME2","gene"
"10475","FUN_023703","ME2","gene"
"10476","FUN_023932","ME2","gene"
"10477","FUN_023972","ME2","gene"
"10478","FUN_023984","ME2","gene"
"10479","FUN_023996","ME2","gene"
"10480","FUN_024011","ME2","gene"
"10481","FUN_024016","ME2","gene"
"10482","FUN_024054","ME2","gene"
"10483","FUN_024080","ME2","gene"
"10484","FUN_024154","ME2","gene"
"10485","FUN_024186","ME2","gene"
"10486","FUN_024208","ME2","gene"
"10487","FUN_024331","ME2","gene"
"10488","FUN_024345","ME2","gene"
"10489","FUN_024366","ME2","gene"
"10490","FUN_024370","ME2","gene"
"10491","FUN_024453","ME2","gene"
"10492","FUN_024477","ME2","gene"
"10493","FUN_024524","ME2","gene"
"10494","FUN_024748","ME2","gene"
"10495","FUN_024750","ME2","gene"
"10496","FUN_024761","ME2","gene"
"10497","FUN_024764","ME2","gene"
"10498","FUN_024778","ME2","gene"
"10499","FUN_025063","ME2","gene"
"10500","FUN_025098","ME2","gene"
"10501","FUN_025130","ME2","gene"
"10502","FUN_025232","ME2","gene"
"10503","FUN_025236","ME2","gene"
"10504","FUN_025344","ME2","gene"
"10505","FUN_025399","ME2","gene"
"10506","FUN_025365","ME2","gene"
"10507","FUN_025367","ME2","gene"
"10508","FUN_025412","ME2","gene"
"10509","FUN_025504","ME2","gene"
"10510","FUN_025548","ME2","gene"
"10511","FUN_025576","ME2","gene"
"10512","FUN_025581","ME2","gene"
"10513","FUN_025582","ME2","gene"
"10514","FUN_025601","ME2","gene"
"10515","FUN_025643","ME2","gene"
"10516","FUN_025656","ME2","gene"
"10517","FUN_025723","ME2","gene"
"10518","FUN_025752","ME2","gene"
"10519","FUN_025754","ME2","gene"
"10520","FUN_025757","ME2","gene"
"10521","FUN_025765","ME2","gene"
"10522","FUN_025768","ME2","gene"
"10523","FUN_025772","ME2","gene"
"10524","FUN_025794","ME2","gene"
"10525","FUN_025913","ME2","gene"
"10526","FUN_026020","ME2","gene"
"10527","FUN_026025","ME2","gene"
"10528","FUN_026032","ME2","gene"
"10529","FUN_026035","ME2","gene"
"10530","FUN_026053","ME2","gene"
"10531","FUN_026056","ME2","gene"
"10532","FUN_026058","ME2","gene"
"10533","FUN_026079","ME2","gene"
"10534","FUN_026111","ME2","gene"
"10535","FUN_026155","ME2","gene"
"10536","FUN_026182","ME2","gene"
"10537","FUN_026303","ME2","gene"
"10538","FUN_026366","ME2","gene"
"10539","FUN_026513","ME2","gene"
"10540","FUN_026546","ME2","gene"
"10541","FUN_026538","ME2","gene"
"10542","FUN_026541","ME2","gene"
"10543","FUN_026582","ME2","gene"
"10544","FUN_026585","ME2","gene"
"10545","FUN_026713","ME2","gene"
"10546","FUN_026819","ME2","gene"
"10547","FUN_026899","ME2","gene"
"10548","FUN_026976","ME2","gene"
"10549","FUN_026988","ME2","gene"
"10550","FUN_026984","ME2","gene"
"10551","FUN_027219","ME2","gene"
"10552","FUN_027254","ME2","gene"
"10553","FUN_027736","ME2","gene"
"10554","FUN_027934","ME2","gene"
"10555","FUN_028000","ME2","gene"
"10556","FUN_028001","ME2","gene"
"10557","FUN_028041","ME2","gene"
"10558","FUN_028043","ME2","gene"
"10559","FUN_028083","ME2","gene"
"10560","FUN_028084","ME2","gene"
"10561","FUN_028096","ME2","gene"
"10562","FUN_028143","ME2","gene"
"10563","FUN_028193","ME2","gene"
"10564","FUN_028200","ME2","gene"
"10565","FUN_028277","ME2","gene"
"10566","FUN_028303","ME2","gene"
"10567","FUN_028485","ME2","gene"
"10568","FUN_028476","ME2","gene"
"10569","FUN_028487","ME2","gene"
"10570","FUN_028498","ME2","gene"
"10571","FUN_028509","ME2","gene"
"10572","FUN_028814","ME2","gene"
"10573","FUN_028917","ME2","gene"
"10574","FUN_028960","ME2","gene"
"10575","FUN_028966","ME2","gene"
"10576","FUN_029045","ME2","gene"
"10577","FUN_029200","ME2","gene"
"10578","FUN_029296","ME2","gene"
"10579","FUN_029308","ME2","gene"
"10580","FUN_029344","ME2","gene"
"10581","FUN_029356","ME2","gene"
"10582","FUN_029392","ME2","gene"
"10583","FUN_029639","ME2","gene"
"10584","FUN_029665","ME2","gene"
"10585","FUN_029758","ME2","gene"
"10586","FUN_029761","ME2","gene"
"10587","FUN_029874","ME2","gene"
"10588","FUN_029890","ME2","gene"
"10589","FUN_030046","ME2","gene"
"10590","FUN_030073","ME2","gene"
"10591","FUN_030656","ME2","gene"
"10592","FUN_030659","ME2","gene"
"10593","FUN_030707","ME2","gene"
"10594","FUN_030742","ME2","gene"
"10595","FUN_031055","ME2","gene"
"10596","FUN_031179","ME2","gene"
"10597","FUN_031199","ME2","gene"
"10598","FUN_031290","ME2","gene"
"10599","FUN_031466","ME2","gene"
"10600","FUN_031508","ME2","gene"
"10601","FUN_031510","ME2","gene"
"10602","FUN_031564","ME2","gene"
"10603","FUN_031576","ME2","gene"
"10604","FUN_031595","ME2","gene"
"10605","FUN_031607","ME2","gene"
"10606","FUN_031628","ME2","gene"
"10607","FUN_031647","ME2","gene"
"10608","FUN_031648","ME2","gene"
"10609","FUN_031652","ME2","gene"
"10610","FUN_031668","ME2","gene"
"10611","FUN_031669","ME2","gene"
"10612","FUN_031726","ME2","gene"
"10613","FUN_031738","ME2","gene"
"10614","FUN_031750","ME2","gene"
"10615","FUN_031801","ME2","gene"
"10616","FUN_031850","ME2","gene"
"10617","FUN_031838","ME2","gene"
"10618","FUN_031840","ME2","gene"
"10619","FUN_031868","ME2","gene"
"10620","FUN_031901","ME2","gene"
"10621","FUN_031902","ME2","gene"
"10622","FUN_031909","ME2","gene"
"10623","FUN_031975","ME2","gene"
"10624","FUN_032038","ME2","gene"
"10625","FUN_032001","ME2","gene"
"10626","FUN_032096","ME2","gene"
"10627","FUN_032125","ME2","gene"
"10628","FUN_032126","ME2","gene"
"10629","FUN_032106","ME2","gene"
"10630","FUN_032153","ME2","gene"
"10631","FUN_032200","ME2","gene"
"10632","FUN_032314","ME2","gene"
"10633","FUN_032405","ME2","gene"
"10634","FUN_032419","ME2","gene"
"10635","FUN_032494","ME2","gene"
"10636","FUN_032495","ME2","gene"
"10637","FUN_032501","ME2","gene"
"10638","FUN_032427","ME2","gene"
"10639","FUN_032610","ME2","gene"
"10640","FUN_032572","ME2","gene"
"10641","FUN_032687","ME2","gene"
"10642","FUN_032750","ME2","gene"
"10643","FUN_032709","ME2","gene"
"10644","FUN_032714","ME2","gene"
"10645","FUN_032715","ME2","gene"
"10646","FUN_032982","ME2","gene"
"10647","FUN_032994","ME2","gene"
"10648","FUN_033211","ME2","gene"
"10649","FUN_033115","ME2","gene"
"10650","FUN_033222","ME2","gene"
"10651","FUN_033223","ME2","gene"
"10652","FUN_033352","ME2","gene"
"10653","FUN_033497","ME2","gene"
"10654","FUN_033611","ME2","gene"
"10655","FUN_033673","ME2","gene"
"10656","FUN_033731","ME2","gene"
"10657","FUN_033691","ME2","gene"
"10658","FUN_033760","ME2","gene"
"10659","FUN_033803","ME2","gene"
"10660","FUN_033822","ME2","gene"
"10661","FUN_033916","ME2","gene"
"10662","FUN_033910","ME2","gene"
"10663","FUN_033928","ME2","gene"
"10664","FUN_033939","ME2","gene"
"10665","FUN_033944","ME2","gene"
"10666","FUN_033948","ME2","gene"
"10667","FUN_033965","ME2","gene"
"10668","FUN_033982","ME2","gene"
"10669","FUN_034012","ME2","gene"
"10670","FUN_034034","ME2","gene"
"10671","FUN_034036","ME2","gene"
"10672","FUN_034163","ME2","gene"
"10673","FUN_034143","ME2","gene"
"10674","FUN_034150","ME2","gene"
"10675","FUN_034151","ME2","gene"
"10676","FUN_034153","ME2","gene"
"10677","FUN_034214","ME2","gene"
"10678","FUN_034239","ME2","gene"
"10679","FUN_034306","ME2","gene"
"10680","FUN_034313","ME2","gene"
"10681","FUN_034339","ME2","gene"
"10682","FUN_034343","ME2","gene"
"10683","FUN_034363","ME2","gene"
"10684","FUN_034379","ME2","gene"
"10685","FUN_034372","ME2","gene"
"10686","FUN_034422","ME2","gene"
"10687","FUN_034480","ME2","gene"
"10688","FUN_034599","ME2","gene"
"10689","FUN_034724","ME2","gene"
"10690","FUN_034791","ME2","gene"
"10691","FUN_034792","ME2","gene"
"10692","FUN_034836","ME2","gene"
"10693","FUN_034864","ME2","gene"
"10694","FUN_034920","ME2","gene"
"10695","FUN_034931","ME2","gene"
"10696","FUN_034933","ME2","gene"
"10697","FUN_035039","ME2","gene"
"10698","FUN_035154","ME2","gene"
"10699","FUN_035172","ME2","gene"
"10700","FUN_035214","ME2","gene"
"10701","FUN_035276","ME2","gene"
"10702","FUN_035266","ME2","gene"
"10703","FUN_035267","ME2","gene"
"10704","FUN_035349","ME2","gene"
"10705","FUN_035448","ME2","gene"
"10706","FUN_035465","ME2","gene"
"10707","FUN_035469","ME2","gene"
"10708","FUN_035479","ME2","gene"
"10709","FUN_035527","ME2","gene"
"10710","FUN_035600","ME2","gene"
"10711","FUN_035627","ME2","gene"
"10712","FUN_035645","ME2","gene"
"10713","FUN_035691","ME2","gene"
"10714","FUN_035697","ME2","gene"
"10715","FUN_035762","ME2","gene"
"10716","FUN_035763","ME2","gene"
"10717","FUN_035802","ME2","gene"
"10718","FUN_035864","ME2","gene"
"10719","FUN_035893","ME2","gene"
"10720","FUN_035930","ME2","gene"
"10721","FUN_036027","ME2","gene"
"10722","FUN_036028","ME2","gene"
"10723","FUN_036145","ME2","gene"
"10724","FUN_036146","ME2","gene"
"10725","FUN_036163","ME2","gene"
"10726","FUN_036182","ME2","gene"
"10727","FUN_036204","ME2","gene"
"10728","FUN_036208","ME2","gene"
"10729","FUN_036230","ME2","gene"
"10730","FUN_036251","ME2","gene"
"10731","FUN_036264","ME2","gene"
"10732","FUN_036454","ME2","gene"
"10733","FUN_036504","ME2","gene"
"10734","FUN_036748","ME2","gene"
"10735","FUN_036749","ME2","gene"
"10736","FUN_036810","ME2","gene"
"10737","FUN_036827","ME2","gene"
"10738","FUN_036887","ME2","gene"
"10739","FUN_036881","ME2","gene"
"10740","FUN_036896","ME2","gene"
"10741","FUN_036994","ME2","gene"
"10742","FUN_037072","ME2","gene"
"10743","FUN_037076","ME2","gene"
"10744","FUN_037060","ME2","gene"
"10745","FUN_037085","ME2","gene"
"10746","FUN_037091","ME2","gene"
"10747","FUN_037171","ME2","gene"
"10748","FUN_037204","ME2","gene"
"10749","FUN_037208","ME2","gene"
"10750","FUN_037211","ME2","gene"
"10751","FUN_037228","ME2","gene"
"10752","FUN_037289","ME2","gene"
"10753","FUN_037286","ME2","gene"
"10754","FUN_037290","ME2","gene"
"10755","FUN_037306","ME2","gene"
"10756","FUN_037298","ME2","gene"
"10757","FUN_037316","ME2","gene"
"10758","FUN_037385","ME2","gene"
"10759","FUN_037386","ME2","gene"
"10760","FUN_037377","ME2","gene"
"10761","FUN_037382","ME2","gene"
"10762","FUN_037409","ME2","gene"
"10763","FUN_037584","ME2","gene"
"10764","FUN_037566","ME2","gene"
"10765","FUN_037573","ME2","gene"
"10766","FUN_037592","ME2","gene"
"10767","FUN_037688","ME2","gene"
"10768","FUN_037697","ME2","gene"
"10769","FUN_037698","ME2","gene"
"10770","FUN_037770","ME2","gene"
"10771","FUN_037794","ME2","gene"
"10772","FUN_037809","ME2","gene"
"10773","FUN_037843","ME2","gene"
"10774","FUN_037840","ME2","gene"
"10775","FUN_037859","ME2","gene"
"10776","FUN_037973","ME2","gene"
"10777","FUN_037974","ME2","gene"
"10778","FUN_038008","ME2","gene"
"10779","FUN_038072","ME2","gene"
"10780","FUN_038137","ME2","gene"
"10781","FUN_038140","ME2","gene"
"10782","FUN_038164","ME2","gene"
"10783","FUN_038236","ME2","gene"
"10784","FUN_038219","ME2","gene"
"10785","FUN_038220","ME2","gene"
"10786","FUN_038226","ME2","gene"
"10787","FUN_038230","ME2","gene"
"10788","FUN_038246","ME2","gene"
"10789","FUN_038279","ME2","gene"
"10790","FUN_038313","ME2","gene"
"10791","FUN_038315","ME2","gene"
"10792","FUN_038377","ME2","gene"
"10793","FUN_038430","ME2","gene"
"10794","FUN_038457","ME2","gene"
"10795","FUN_038509","ME2","gene"
"10796","FUN_038536","ME2","gene"
"10797","FUN_038569","ME2","gene"
"10798","FUN_038619","ME2","gene"
"10799","FUN_038733","ME2","gene"
"10800","FUN_038802","ME2","gene"
"10801","FUN_038804","ME2","gene"
"10802","FUN_038831","ME2","gene"
"10803","FUN_038916","ME2","gene"
"10804","FUN_039086","ME2","gene"
"10805","FUN_039088","ME2","gene"
"10806","FUN_039273","ME2","gene"
"10807","FUN_039271","ME2","gene"
"10808","FUN_039292","ME2","gene"
"10809","FUN_039293","ME2","gene"
"10810","FUN_039792","ME2","gene"
"10811","FUN_039794","ME2","gene"
"10812","FUN_039798","ME2","gene"
"10813","FUN_039808","ME2","gene"
"10814","FUN_039827","ME2","gene"
"10815","FUN_039845","ME2","gene"
"10816","FUN_039868","ME2","gene"
"10817","FUN_039930","ME2","gene"
"10818","FUN_039948","ME2","gene"
"10819","FUN_039971","ME2","gene"
"10820","FUN_039978","ME2","gene"
"10821","FUN_040059","ME2","gene"
"10822","FUN_040068","ME2","gene"
"10823","FUN_040072","ME2","gene"
"10824","FUN_040138","ME2","gene"
"10825","FUN_040215","ME2","gene"
"10826","FUN_040284","ME2","gene"
"10827","FUN_040420","ME2","gene"
"10828","FUN_040442","ME2","gene"
"10829","FUN_040444","ME2","gene"
"10830","FUN_040549","ME2","gene"
"10831","FUN_040686","ME2","gene"
"10832","FUN_040687","ME2","gene"
"10833","FUN_040693","ME2","gene"
"10834","FUN_040923","ME2","gene"
"10835","FUN_040915","ME2","gene"
"10836","FUN_041162","ME2","gene"
"10837","FUN_041310","ME2","gene"
"10838","FUN_041369","ME2","gene"
"10839","FUN_041373","ME2","gene"
"10840","FUN_041408","ME2","gene"
"10841","FUN_041438","ME2","gene"
"10842","FUN_041478","ME2","gene"
"10843","FUN_041544","ME2","gene"
"10844","FUN_041594","ME2","gene"
"10845","FUN_041611","ME2","gene"
"10846","FUN_041630","ME2","gene"
"10847","FUN_041650","ME2","gene"
"10848","FUN_041653","ME2","gene"
"10849","FUN_041710","ME2","gene"
"10850","FUN_041732","ME2","gene"
"10851","FUN_041750","ME2","gene"
"10852","FUN_041776","ME2","gene"
"10853","FUN_041822","ME2","gene"
"10854","FUN_041846","ME2","gene"
"10855","FUN_041881","ME2","gene"
"10856","FUN_041888","ME2","gene"
"10857","FUN_041895","ME2","gene"
"10858","FUN_041902","ME2","gene"
"10859","FUN_041898","ME2","gene"
"10860","FUN_041911","ME2","gene"
"10861","FUN_041939","ME2","gene"
"10862","FUN_041941","ME2","gene"
"10863","FUN_041942","ME2","gene"
"10864","FUN_041967","ME2","gene"
"10865","FUN_042023","ME2","gene"
"10866","FUN_042185","ME2","gene"
"10867","FUN_042266","ME2","gene"
"10868","FUN_042601","ME2","gene"
"10869","FUN_042612","ME2","gene"
"10870","FUN_042810","ME2","gene"
"10871","FUN_042811","ME2","gene"
"10872","FUN_042813","ME2","gene"
"10873","FUN_042817","ME2","gene"
"10874","FUN_042857","ME2","gene"
"10875","FUN_042875","ME2","gene"
"10876","FUN_042911","ME2","gene"
"10877","FUN_042971","ME2","gene"
"10878","FUN_042970","ME2","gene"
"10879","FUN_042991","ME2","gene"
"10880","FUN_043025","ME2","gene"
"10881","FUN_043015","ME2","gene"
"10882","FUN_043020","ME2","gene"
"10883","FUN_043112","ME2","gene"
"10884","FUN_043098","ME2","gene"
"10885","FUN_043132","ME2","gene"
"10886","FUN_043145","ME2","gene"
"10887","FUN_043144","ME2","gene"
"10888","FUN_043192","ME2","gene"
"10889","FUN_043211","ME2","gene"
"10890","FUN_043212","ME2","gene"
"10891","FUN_043225","ME2","gene"
"10892","FUN_043238","ME2","gene"
"10893","FUN_043241","ME2","gene"
"10894","FUN_043242","ME2","gene"
"10895","FUN_043299","ME2","gene"
"10896","FUN_043311","ME2","gene"
"10897","FUN_043318","ME2","gene"
"10898","FUN_043349","ME2","gene"
"10899","FUN_043325","ME2","gene"
"10900","FUN_043352","ME2","gene"
"10901","FUN_043390","ME2","gene"
"10902","FUN_043392","ME2","gene"
"10903","FUN_043412","ME2","gene"
"10904","FUN_043425","ME2","gene"
"10905","FUN_043495","ME2","gene"
"10906","FUN_043509","ME2","gene"
"10907","FUN_043521","ME2","gene"
"10908","FUN_043556","ME2","gene"
"10909","FUN_043601","ME2","gene"
"10910","FUN_043615","ME2","gene"
"10911","FUN_043646","ME2","gene"
"10912","FUN_043664","ME2","gene"
"10913","FUN_044277","ME2","gene"
"10914","FUN_004027","ME2","gene"
"10915","FUN_004099","ME2","gene"
